Genesis	1	1	B R>CJT/ BR>[ >LHJM/ >T H CMJM/ W >T H >RY/
Genesis	1	2	W H >RY/ HJH[ THW/ W BHW/ W XCK/ <L PNH/ THWM/ W RWX/ >LHJM/ RXP[ <L PNH/ H MJM/
Genesis	1	3	W >MR[ >LHJM/ HJH[ >WR/ W HJH[ >WR/
Genesis	1	4	W R>H[ >LHJM/ >T H >WR/ KJ VWB[ W BDL[ >LHJM/ BJN/ H >WR/ W BJN/ H XCK/
Genesis	1	5	W QR>[ >LHJM/ L H >WR/ JWM/ W L H XCK/ QR>[ LJLH/ W HJH[ <RB/ W HJH[ BQR=/ JWM/ >XD/
Genesis	1	6	W >MR[ >LHJM/ HJH[ RQJ</ B TWK/ H MJM/ W HJH[ BDL[ BJN/ MJM/ L MJM/
Genesis	1	7	W <FH[ >LHJM/ >T H RQJ</ W BDL[ BJN/ H MJM/ >CR MN TXT/ L H RQJ</ W BJN/ H MJM/ >CR MN <L L H RQJ</ W HJH[ KN
Genesis	1	8	W QR>[ >LHJM/ L H RQJ</ CMJM/ W HJH[ <RB/ W HJH[ BQR=/ JWM/ CNJ/
Genesis	1	9	W >MR[ >LHJM/ QWH=[ H MJM/ MN TXT/ H CMJM/ >L MQWM/ >XD/ W R>H[ H JBCH/ W HJH[ KN
Genesis	1	10	W QR>[ >LHJM/ L H JBCH/ >RY/ W L MQWH/ H MJM/ QR>[ JM/ W R>H[ >LHJM/ KJ VWB[
Genesis	1	11	W >MR[ >LHJM/ DC>[ H >RY/ DC>/ <FB/ ZR<[ ZR</ <Y/ PRJ/ <FH[ PRJ/ L MJN/ >CR ZR</ B <L H >RY/ W HJH[ KN
Genesis	1	12	W JY>[ H >RY/ DC>/ <FB/ ZR<[ ZR</ L MJN/ W <Y/ <FH[ PRJ/ >CR ZR</ B L MJN/ W R>H[ >LHJM/ KJ VWB[
Genesis	1	13	W HJH[ <RB/ W HJH[ BQR=/ JWM/ CLJCJ/
Genesis	1	14	W >MR[ >LHJM/ HJH[ M>WR/ B RQJ</ H CMJM/ L BDL[ BJN/ H JWM/ W BJN/ H LJLH/ W HJH[ L >WT/ W L MW<D/ W L JWM/ W CNH/
Genesis	1	15	W HJH[ L M>WR/ B RQJ</ H CMJM/ L >WR[ <L H >RY/ W HJH[ KN
Genesis	1	16	W <FH[ >LHJM/ >T CNJM/ H M>WR/ H GDWL/ >T H M>WR/ H GDWL/ L MMCLT/ H JWM/ W >T H M>WR/ H QVN/ L MMCLT/ H LJLH/ W >T H KWKB/
Genesis	1	17	W NTN[ >T >LHJM/ B RQJ</ H CMJM/ L >WR[ <L H >RY/
Genesis	1	18	W L MCL[ B H JWM/ W B H LJLH/ W L BDL[ BJN/ H >WR/ W BJN/ H XCK/ W R>H[ >LHJM/ KJ VWB[
Genesis	1	19	W HJH[ <RB/ W HJH[ BQR=/ JWM/ RBJ<J/
Genesis	1	20	W >MR[ >LHJM/ CRY[ H MJM/ CRY/ NPC/ XJ/ W <WP/ <WP[ <L H >RY/ <L PNH/ RQJ</ H CMJM/
Genesis	1	21	W BR>[ >LHJM/ >T H TNJN/ H GDWL/ W >T KL/ NPC/ H XJ/ H RMF[ >CR CRY[ H MJM/ L MJN/ W >T KL/ <WP/ KNP/ L MJN/ W R>H[ >LHJM/ KJ VWB[
Genesis	1	22	W BRK[ >T >LHJM/ L >MR[ PRH[ W RBH[ W ML>[ >T H MJM/ B H JM/ W H <WP/ RBH[ B H >RY/
Genesis	1	23	W HJH[ <RB/ W HJH[ BQR=/ JWM/ XMJCJ/
Genesis	1	24	W >MR[ >LHJM/ JY>[ H >RY/ NPC/ XJ/ L MJN/ BHMH/ W RMF/ W XJH/ >RY/ L MJN/ W HJH[ KN
Genesis	1	25	W <FH[ >LHJM/ >T XJH/ H >RY/ L MJN/ W >T H BHMH/ L MJN/ W >T KL/ RMF/ H >DMH/ L MJN/ W R>H[ >LHJM/ KJ VWB[
Genesis	1	26	W >MR[ >LHJM/ <FH[ >DM/ B YLM/ K DMWT/ W RDH[ B DGH/ H JM/ W B <WP/ H CMJM/ W B H BHMH/ W B KL/ H >RY/ W B KL/ H RMF/ H RMF[ <L H >RY/
Genesis	1	27	W BR>[ >LHJM/ >T H >DM/ B YLM/ B YLM/ >LHJM/ BR>[ >T ZKR=/ W NQBH/ BR>[ >T
Genesis	1	28	W BRK[ >T >LHJM/ W >MR[ L >LHJM/ PRH[ W RBH[ W ML>[ >T H >RY/ W KBC[ W RDH[ B DGH/ H JM/ W B <WP/ H CMJM/ W B KL/ XJH/ H RMF[ <L H >RY/
Genesis	1	29	W >MR[ >LHJM/ HNH NTN[ L >T KL/ <FB/ ZR<[ ZR</ >CR <L PNH/ KL/ H >RY/ W >T KL/ H <Y/ >CR B PRJ/ <Y/ ZR<[ ZR</ L HJH[ L >KLH/
Genesis	1	30	W L KL/ XJH/ H >RY/ W L KL/ <WP/ H CMJM/ W L KL/ RMF[ <L H >RY/ >CR B NPC/ XJ/ >T KL/ JRQ/ <FB/ L >KLH/ W HJH[ KN
Genesis	1	31	W R>H[ >LHJM/ >T KL/ >CR <FH[ W HNH VWB/ M>D/ W HJH[ <RB/ W HJH[ BQR=/ JWM/ H CCJ/
Genesis	2	1	W KLH[ H CMJM/ W H >RY/ W KL/ YB>/
Genesis	2	2	W KLH[ >LHJM/ B H JWM/ H CBJ<J/ ML>KT/ >CR <FH[ W CBT[ B H JWM/ H CBJ<J/ MN KL/ ML>KT/ >CR <FH[
Genesis	2	3	W BRK[ >LHJM/ >T JWM/ H CBJ<J/ W QDC[ >T KJ B CBT[ MN KL/ ML>KT/ >CR BR>[ >LHJM/ L <FH[
Genesis	2	4	>LH TWLDWT/ H CMJM/ W H >RY/ B BR>[ B JWM/ <FH[ JHWH/ >LHJM/ >RY/ W CMJM/
Genesis	2	5	W KL/ FJX/ H FDH/ VRM/ HJH[ B H >RY/ W KL/ <FB/ H FDH/ VRM/ YMX[ KJ L> MVR[ JHWH/ >LHJM/ <L H >RY/ W >DM/ >JN/ L <BD[ >T H >DMH/
Genesis	2	6	W >D/ <LH[ MN H >RY/ W CQH[ >T KL/ PNH/ H >DMH/
Genesis	2	7	W JYR[ JHWH/ >LHJM/ >T H >DM/ <PR/ MN H >DMH/ W NPX[ B >P/ NCMH/ XJJM/ W HJH[ H >DM/ L NPC/ XJ/
Genesis	2	8	W NV<[ JHWH/ >LHJM/ GN/ B <DN=/ MN QDM/ W FJM[ CM >T H >DM/ >CR JYR[
Genesis	2	9	W YMX[ JHWH/ >LHJM/ MN H >DMH/ KL/ <Y/ XMD[ L MR>H/ W VWB/ L M>KL/ W <Y/ H XJJM/ B TWK/ H GN/ W <Y/ H D<T/ VWB/ W R</
Genesis	2	10	W NHR/ JY>[ MN <DN=/ L CQH[ >T H GN/ W MN CM PRD[ W HJH[ L >RB</ R>C/
Genesis	2	11	CM/ H >XD/ PJCWN/ HW> H SBB[ >T KL/ >RY/ H XWJLH/ >CR CM H ZHB/
Genesis	2	12	W ZHB/ H >RY/ H HJ> VWB/ CM H BDLX/ W >BN/ H CHM/
Genesis	2	13	W CM/ H NHR/ H CNJ/ GJXWN/ HW> H SBB[ >T KL/ >RY/ KWC/
Genesis	2	14	W CM/ H NHR/ H CLJCJ/ XDQL/ HW> H HLK[ QDMH/ >CWR/ W H NHR/ H RBJ<J/ HW> PRT/
Genesis	2	15	W LQX[ JHWH/ >LHJM/ >T H >DM/ W NWX[ B GN/ <DN=/ L <BD[ W L CMR[
Genesis	2	16	W YWH[ JHWH/ >LHJM/ <L H >DM/ L >MR[ MN KL/ <Y/ H GN/ >KL[ >KL[
Genesis	2	17	W MN <Y/ H D<T/ VWB/ W R</ L> >KL[ MN KJ B JWM/ >KL[ MN MWT[ MWT[
Genesis	2	18	W >MR[ JHWH/ >LHJM/ L> VWB/ HJH[ H >DM/ L BD/ <FH[ L <ZR/ K NGD/
Genesis	2	19	W JYR[ JHWH/ >LHJM/ MN H >DMH/ KL/ XJH/ H FDH/ W >T KL/ <WP/ H CMJM/ W BW>[ >L H >DM/ L R>H[ MH QR>[ L W KL/ >CR QR>[ L H >DM/ NPC/ XJ/ HW> CM/
