verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse
1963460,JY>[,4Q23,Numbers,1,1,Y>TM,W JDBR JHWH >L MCH B MDBR SJNJ B >HL MW<D B >XD L XDC H CNJ B CNH H CNJT L Y>TM M >RY MYRJM L >MR,1 1111 1111 11 111 1 1111 1111 1 111 1111 1 111 1 111 1 111 1 111 1 1111 0 0000 0 000 11111 1 111,qal,infc,None,None,,,,,,,,,,,,,,,,,,,min excluded,[W JDBR JHWH >L MCH B MDBR SJNJ B >HL MW<D B >XD L XDC H CNJ B CNH H CNJT] L Y>TM M >RY [MYRJM L >MR]
69668,JY>[,MT,Numbers,1,3,JY>,M BN <FRJM CNH W M<LH KL JY> YB> B JFR>L TPQDW >TM L YB>TM >TH W >HRN,,qal,ptca,JY> YB> B JFR>L,,no complement,no complement,,,,,,,,,,,,,,,,,,
69794,QHL[,MT,Numbers,1,18,HQHJLW,W >T KL H <DH HQHJLW B >XD L XDC H CNJ W JTJLDW <L MCPXTM L BJT >BTM B MSPR CMWT M BN <FRJM CNH W M<LH L GLGLTM,,hif,perf,W >T KL H <DH HQHJLW B >XD L XDC H CNJ,,no complement,no complement,,,,,,,,,,,,,,,,,,
69857,JY>[,MT,Numbers,1,20,JY>,W JHJW BNJ R>WBN BKR JFR>L TWLDTM L MCPXTM L BJT >BTM B MSPR CMWT L GLGLTM KL ZKR M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,W JHJW BNJ R>WBN BKR JFR>L TWLDTM L MCPXTM L BJT >BTM B MSPR CMWT L GLGLTM KL ZKR M BN <FRJM CNH W M<LH KL JY> YB>,BNJ R>WBN BKR JFR>L TWLDTM L MCPXTM L BJT >BTM B MSPR CMWT L GLGLTM KL ZKR M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
69894,JY>[,MT,Numbers,1,22,JY>,L BNJ CM<WN TWLDTM L MCPXTM L BJT >BTM PQDJW B MSPR CMWT L GLGLTM KL ZKR M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM PQDJW B MSPR CMWT L GLGLTM KL ZKR M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM PQDJW B MSPR CMWT L GLGLTM KL ZKR M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
69926,JY>[,MT,Numbers,1,24,JY>,L BNJ GD TWLDTM L MCPXTM L BJT >BTM B MSPR CMWT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMWT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMWT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
69960,JY>[,MT,Numbers,1,26,JY>,L BNJ JHWDH TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
69992,JY>[,MT,Numbers,1,28,JY>,L BNJ JFFKR TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
70024,JY>[,MT,Numbers,1,30,JY>,L BNJ ZBWLN TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
70059,JY>[,MT,Numbers,1,32,JY>,L BNJ JWSP L BNJ >PRJM TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
70089,JY>[,MT,Numbers,1,34,JY>,L BNJ MNCH TWLDTM L MCPXTM L BJT >BTM B MSPR CMWT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMWT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMWT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
70120,JY>[,MT,Numbers,1,36,JY>,L BNJ BNJMN TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
1963560,JY>[,4Q23,Numbers,1,36,JY>,JY> YB>,000 000,qal,ptca,JY> YB>,JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,reconstructed,JY> YB>
70152,JY>[,MT,Numbers,1,38,JY>,L BNJ DN TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
70184,JY>[,MT,Numbers,1,40,JY>,L BNJ >CR TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
70215,JY>[,MT,Numbers,1,42,JY>,BNJ NPTLJ TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,,qal,ptca,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,TWLDTM L MCPXTM L BJT >BTM B MSPR CMT M BN <FRJM CNH W M<LH KL JY> YB>,no complement,no complement,,,,,,,,,,,,,,,,,,
70264,JY>[,MT,Numbers,1,45,JY>,W JHJW KL PQWDJ BNJ JFR>L L BJT >BTM M BN <FRJM CNH W M<LH KL JY> YB> B JFR>L,,qal,ptca,JY> YB> B JFR>L,,no complement,no complement,,,,,,,,,,,,,,,,,,
70355,NS<[,MT,Numbers,1,51,NS<,W B NS< H MCKN JWRJDW >TW H LWJM W B XNT H MCKN JQJMW >TW H LWJM W H ZR H QRB JWMT,,qal,infc,B NS< H MCKN,H MCKN,no complement,no complement,,,,,,,,,,,,,,,,,,
70358,JRD[,MT,Numbers,1,51,JWRJDW,W B NS< H MCKN JWRJDW >TW H LWJM W B XNT H MCKN JQJMW >TW H LWJM W H ZR H QRB JWMT,,hif,impf,W JWRJDW >TW H LWJM,H LWJM,no complement,no complement,,,,,,,,,,,,,,,,,,
70552,NS<[,MT,Numbers,2,9,JS<W,KL H PQDJM L MXNH JHWDH M>T >LP W CMNJM >LP W CCT >LPJM W >RB< M>WT L YB>TM R>CNH JS<W,,qal,impf,R>CNH JS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,
70649,NS<[,MT,Numbers,2,16,JS<W,KL H PQDJM L MXNH R>WBN M>T >LP W >XD W XMCJM >LP W >RB< M>WT W XMCJM L YB>TM W CNJM JS<W,,qal,impf,W CNJM JS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,
70651,NS<[,MT,Numbers,2,17,NS<,W NS< >HL MW<D MXNH H LWJM B TWK H MXNT K >CR JXNW KN JS<W >JC <L JDW L DGLJHM,,qal,perf,W NS< >HL MW<D MXNH H LWJM B TWK H MXNT,>HL MW<D,no complement,no complement,,,,,,,,,,,,,,,,,,
70665,NS<[,MT,Numbers,2,17,JS<W,W NS< >HL MW<D MXNH H LWJM B TWK H MXNT K >CR JXNW KN JS<W >JC <L JDW L DGLJHM,,qal,impf,KN JS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,
70755,NS<[,MT,Numbers,2,24,JS<W,KL H PQDJM L MXNH >PRJM M>T >LP W CMNT >LPJM W M>H L YB>TM W CLCJM JS<W,,qal,impf,W CLCJM JS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,
70847,NS<[,MT,Numbers,2,31,JS<W,KL H PQDJM L MXNH DN M>T >LP W CB<H W XMCJM >LP W CC M>WT L >XRNH JS<W L DGLJHM,,qal,impf,L >XRNH JS<W L DGLJHM,,no complement,no complement,,,,,,,,,,,,,,,,,,
1963654,NS<[,4Q23,Numbers,2,31,JS<W,M>WT L >XRNH JS<W L DGLJHM,0000 0 00000 0111 1 111111,qal,impf,L >XRNH J[S<W L DGLJHM],,no complement,no complement,,,,,,,,,,,,,,,,,reconstructed,M>WT L >XRNH J[S<W L DGLJHM]
70906,NS<[,MT,Numbers,2,34,NS<W,W J<FW BNJ JFR>L K KL >CR YWH JHWH >T MCH KN XNW L DGLJHM W KN NS<W >JC L MCPXTJW <L BJT >BTJW,,qal,perf,W KN NS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,
70963,QRB[,MT,Numbers,3,4,HQRBM,W JMT NDB W >BJHW> L PNJ JHWH B HQRBM >C ZRH L PNJ JHWH B MDBR SJNJ W BNJM L> HJW LHM W JKHN >L<ZR W >JTMR <L PNJ >HRN >BJHM,,hif,infc,B HQRBM >C ZRH L PNJ JHWH B MDBR SJNJ,,L PNJ JHWH,L PNH/ JHWH/,before / in front of Yahweh,0,prep,pers,anim,det,subs,complex,posture/not motion,goal/recipient,L,,,,,,they offered a foreign fire before Yahweh,
1963711,QRB[,4Q23,Numbers,3,4,HQRBM,W JMT NDB W >BJHW> L PNJ JHWH B HQRBM >C ZRH L PNJ JHWH B MDBR SJNJ W BNJM L> HJW LHM W JKHN >L<ZR W >JTMR <L PNJ >HRN >BJHM,1 111 111 1 111111 1 111 1111 1 11111 11 111 1 111 1111 0 0000 0000 0 0000 00 000 000 1 1111 00000 1 11111 11 111 1111 11111,hif,infc,B HQRBM >C ZRH L PNJ JHWH B MDBR SJNJ,,L PNJ JHWH,,before / in front of Yahweh,0,prep,pers,anim,det,subs,complex,,,L,,,,,,reconstructed,[W JMT NDB W >BJHW> L PNJ JHWH B HQRBM >C ZRH L PNJ JHWH] B MDBR SJNJ W BNJM L> HJW LHM [W JKHN] >L<ZR [W >JTMR <L PNJ >HRN >BJHM]
70993,QRB[,MT,Numbers,3,6,HQRB,HQRB >T MVH LWJ W H<MDT >TW L PNJ >HRN H KHN W CRTW >TW,,hif,impv,HQRB >T MVH LWJ,,no complement,no complement,,,,,,,,,,,,,,,,,,
71809,BW>[,MT,Numbers,4,3,B>,M BN CLCJM CNH W M<LH W <D BN XMCJM CNH KL B> L YB> L <FWT ML>KH B >HL MW<D,,qal,ptca,B> L YB>,,L YB>,L H YB>/,the army,0,prep,occ,inanim,det,subs,simple,fictive,goal,L,,,,,,"enter the army for become a soldier, fictive",
1964027,BW>[,4Q23,Numbers,4,3,B>,M BN CLCJM CNH W M<LH W <D BN XMCJM CNH KL B> L YB> L <FWT ML>KH B >HL MW<D,0 00 00000 111 1 1100 0 00 00 01000 000 00 10 0 000 0 1000 00000 0 000 0000,qal,ptca,[B]> L YB>,,L YB>,L H YB>/,the service,0,prep,occ,inanim,det,subs,simple,fictive,goal,L,,,,,,reconstructed?,M BN CLCJM [CNH W M<]LH W <D BN X[M]CJM CNH KL [B]> L YB> L [<]FWT ML>KH B >HL MW<D
1931546,BW>[,2Q6,Numbers,4,3,B>,M BN CLCJM CNH W M<LH W <D BN XMCJM CNH KL B> L YB> L <FWT ML>KH B >HL MW<D,1 11 11111 110 0 0001 1 11 11 11111 111 10 00 1 111 1 1111 11111 1 111 1111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[M BN CLCJM CN]H W M<L[H W <D BN XMCJM CNH K]L B> [L YB> L <FWT ML>KH B >HL MW<D]
71830,BW>[,MT,Numbers,4,5,B>,W B> >HRN W BNJW B NS< H MXNH W HWRDW >T PRKT H MSK W KSW BH >T >RN H <DT,,qal,perf,W B> >HRN W BNJW,>HRN W BNJW,no complement,no complement,,,,,,,,,,,,,,,,,,
71835,NS<[,MT,Numbers,4,5,NS<,W B> >HRN W BNJW B NS< H MXNH W HWRDW >T PRKT H MSK W KSW BH >T >RN H <DT,,qal,infc,B NS< H MXNH,H MXNH,no complement,no complement,,,,,,,,,,,,,,,,,,
71839,JRD[,MT,Numbers,4,5,HWRDW,W B> >HRN W BNJW B NS< H MXNH W HWRDW >T PRKT H MSK W KSW BH >T >RN H <DT,,hif,perf,W HWRDW >T PRKT H MSK,,no complement,no complement,,,,,,,,,,,,,,,,,,
72075,NS<[,MT,Numbers,4,15,NS<,W KLH >HRN W BNJW L KST >T H QDC W >T KL KLJ H QDC B NS< H MXNH W >XRJ KN JB>W BNJ QHT L F>T W L> JG<W >L H QDC W MTW >LH MF> BNJ QHT B >HL MW<D,,qal,infc,B NS< H MXNH,H MXNH,no complement,no complement,,,,,,,,,,,,,,,,,,
72081,BW>[,MT,Numbers,4,15,JB>W,W KLH >HRN W BNJW L KST >T H QDC W >T KL KLJ H QDC B NS< H MXNH W >XRJ KN JB>W BNJ QHT L F>T W L> JG<W >L H QDC W MTW >LH MF> BNJ QHT B >HL MW<D,,qal,impf,W >XRJ KN JB>W BNJ QHT,BNJ QHT,no complement,no complement,,,,,,,,,,,,,,,,,,
72167,NGC[,MT,Numbers,4,19,GCTM,W Z>T <FW LHM W XJW W L> JMTW B GCTM >T QDC H QDCJM >HRN W BNJW JB>W W FMW >WTM >JC >JC <L <BDTW W >L MF>W,,qal,infc,B GCTM >T QDC H QDCJM,,no complement,no complement,,,,,,,,,,,,,,,,,,
72175,BW>[,MT,Numbers,4,19,JB>W,W Z>T <FW LHM W XJW W L> JMTW B GCTM >T QDC H QDCJM >HRN W BNJW JB>W W FMW >WTM >JC >JC <L <BDTW W >L MF>W,,qal,impf,>HRN W BNJW JB>W,>HRN W BNJW,no complement,no complement,,,,,,,,,,,,,,,,,,
72188,BW>[,MT,Numbers,4,20,JB>W,W L> JB>W L R>WT K BL< >T H QDC W MTW,,qal,impf,W L> JB>W,,no complement,no complement,,,,,,,,,,,,,,,,,,
72231,BW>[,MT,Numbers,4,23,B>,M BN CLCJM CNH W M<LH <D BN XMCJM CNH TPQD >WTM KL H B> L YB> YB> L <BD <BDH B >HL MW<D,,qal,ptca,H B>,,no complement,no complement,,,,,,,,,,,,,,,,,,
72381,BW>[,MT,Numbers,4,30,B>,M BN CLCJM CNH W M<LH W <D BN XMCJM CNH TPQDM KL H B> L YB> L <BD >T <BDT >HL MW<D,,qal,ptca,H B> L YB>,,L YB>,L H YB>/,the service,0,prep,occ,inanim,det,subs,simple,fictive,goal,L,,,,,,enter the service fictive,
72486,BW>[,MT,Numbers,4,35,B>,M BN CLCJM CNH W M<LH W <D BN XMCJM CNH KL H B> L YB> L <BDH B >HL MW<D,,qal,ptca,H B> L YB> L <BDH B >HL MW<D,,L YB>,L H YB>/,the service,0,prep,occ,inanim,det,subs,simple,fictive,goal,L,,,,,,,
72550,BW>[,MT,Numbers,4,39,B>,M BN CLCJM CNH W M<LH W <D BN XMCJM CNH KL H B> L YB> L <BDH B >HL MW<D,,qal,ptca,H B> L YB> L <BDH B >HL MW<D,,L YB>,L H YB>/,the service,0,prep,occ,inanim,det,subs,simple,fictive,goal,L,,,,,,,
72615,BW>[,MT,Numbers,4,43,B>,M BN CLCJM CNH W M<LH W <D BN XMCJM CNH KL H B> L YB> L <BDH B >HL MW<D,,qal,ptca,H B> L YB> L <BDH B >HL MW<D,,L YB>,L H YB>/,the service,0,prep,occ,inanim,det,subs,simple,fictive,goal,L,,,,,,,
1964282,BW>[,4Q23,Numbers,4,43,B>,M BN CLCJM CNH W M<LH W <D BN XMCJM CNH KL H B> L YB> L <BDH B >HL MW<D,1 11 11111 110 0 0000 0 00 00 00110 000 00 1 10 0 000 1 1111 1 111 1111,qal,ptca,[H B]> L YB> [L <BDH B >HL MW<D],,L YB>,L H YB>/,the service,0,prep,occ,inanim,det,subs,simple,fictive,goal,L,,,,,,reconstructed?,[M BN CLCJM CN]H W M<LH W <D BN XM[CJ]M CNH KL [H B]> L YB> [L <BDH B >HL MW<D]
72682,BW>[,MT,Numbers,4,47,B>,M BN CLCJM CNH W M<LH W <D BN XMCJM CNH KL H B> L <BD <BDT <BDH W <BDT MF> B >HL MW<D,,qal,ptca,H B>,,no complement,no complement,,,,,,,,,,,,,,,,,,
72836,CWB[,MT,Numbers,5,7,HCJB,W HTWDW >T XV>TM >CR <FW W HCJB >T >CMW B R>CW W XMJCTW JSP <LJW W NTN L >CR >CM LW,,hif,perf,W HCJB >T >CMW B R>CW,,B R>CW,B R>C/,in its sum / in full,0,prep,other,inanim,det,subs,complex,fictive,other,B,,,,,,,
1964513,CWB[,4Q23,Numbers,5,7,HCJB,W HTWDW >T XV>TM W HCJB >T >CMW B R>CW W XMJCTW JSP <LJW W NTN L >CR >CM LW,0 00011 11 11111 1 1111 11 1111 1 1000 1 110111 111 1111 1 111 1 111 111 11,hif,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,W HTW[DW >T XV>TM W HCJB >T >CMW B R]>CW [W XM]J[CTW JSP <LJW W NTN L >CR >CM LW]
72859,CWB[,MT,Numbers,5,8,HCJB,W >M >JN L >JC G>L L HCJB H >CM >LJW H >CM H MWCB L JHWH L KHN M L BD >JL H KPRJM >CR JKPR BW <LJW,,hif,infc,L HCJB H >CM >LJW,,>LJW,>L,to him,0,prep,prps,anim,det,prsf,simple,factive,goal/recipient,>L,,,,,,,
72866,CWB[,MT,Numbers,5,8,MWCB,W >M >JN L >JC G>L L HCJB H >CM >LJW H >CM H MWCB L JHWH L KHN M L BD >JL H KPRJM >CR JKPR BW <LJW,,hof,ptcp,H MWCB,,no complement,no complement,,,,,,,,,,,,,,,,,,
1964536,CWB[,4Q23,Numbers,5,8,HCB,W >M >JN L >JC G>L L HCB H >CM >LJW H >CM H MWCB L JHWH L KHN M L BD >JL H KPRJM >CR JKPR BW <LJW,1 11 111 1 111 000 0 000 1 111 1111 1 111 1 1111 1 1111 1 111 1 1 11 111 1 11100 000 1111 11 1111,hif,infc,L HCB [H >CM >LJW],None,,,,,,,,,,,,,,,,,,,reconstructed,[W >M >JN L >JC] G>L L HCB [H >CM >LJW H >CM H MWCB L JHWH L KHN M L BD >JL H KPR]JM >CR [JKPR BW <LJW]
1964543,CWB[,4Q23,Numbers,5,8,MWCB,W >M >JN L >JC G>L L HCB H >CM >LJW H >CM H MWCB L JHWH L KHN M L BD >JL H KPRJM >CR JKPR BW <LJW,1 11 111 1 111 000 0 000 1 111 1111 1 111 1 1111 1 1111 1 111 1 1 11 111 1 11100 000 1111 11 1111,hof,ptca,[H MWCB],,no complement,no complement,,,,,,,,,,,,,,,,,reconstructed,[W >M >JN L >JC] G>L L HCB [H >CM >LJW H >CM H MWCB L JHWH L KHN M L BD >JL H KPR]JM >CR [JKPR BW <LJW]
72891,QRB[,MT,Numbers,5,9,JQRJBW,W KL TRWMH L KL QDCJ BNJ JFR>L >CR JQRJBW L KHN LW JHJH,,hif,impf,>CR JQRJBW L KHN,,L KHN,L H KHN/,to the priest,0,prep,pers,anim,det,subs,simple,factive,goal,L,,,,,,,
1964568,QRB[,4Q23,Numbers,5,9,JQRJBW,W KL TRWMH L KL QDCJ BNJ JFR>L >CR JQRJBW L KHN LW JHJH,1 11 11111 1 11 1111 111 11111 111 111111 1 111 01 0001,hif,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W KL TRWMH L KL QDCJ BNJ JFR>L >CR JQRJBW L KHN] L[W] JHJ[H]
72928,FVH[,MT,Numbers,5,12,TFVH,DBR >L BNJ JFR>L W >MRT >LHM >JC >JC KJ TFVH >CTW W M<LH BW M<L,,qal,impf,KJ TFVH >CTW,>CTW,no complement,no complement,,,,,,,,,,,,,,,,,,
72959,<BR[,MT,Numbers,5,14,<BR,W <BR <LJW RWX QN>H W QN> >T >CTW W HW> NVM>H >W <BR <LJW RWX QN>H W QN> >T >CTW W HJ> L> NVM>H,,qal,perf,W <BR <LJW RWX QN>H,RWX QN>H,<LJW,<L,upon him,0,prep,prps,anim,det,prsf,simple,fictive,goal,<L,,,,,,if the spirit of jealousy comes upon him fictive,
72971,<BR[,MT,Numbers,5,14,<BR,W <BR <LJW RWX QN>H W QN> >T >CTW W HW> NVM>H >W <BR <LJW RWX QN>H W QN> >T >CTW W HJ> L> NVM>H,,qal,perf,>W <BR <LJW RWX QN>H,RWX QN>H,<LJW,<L,upon him,0,prep,prps,anim,det,prsf,simple,fictive,goal,<L,,,,,,,
72984,BW>[,MT,Numbers,5,15,HBJ>,W HBJ> H >JC >T >CTW >L H KHN W HBJ> >T QRBNH <LJH <FJRT H >JPH QMX F<RJM L> JYQ <LJW CMN W L> JTN <LJW LBNH KJ MNXT QN>T HW> MNXT ZKRWN MZKRT <WN,,hif,perf,W HBJ> H >JC >T >CTW >L H KHN,H >JC,>L H KHN,>L H KHN/,to the priest,0,prep,pers,anim,det,subs,simple,factive,goal,>L,,,,,,,
72993,BW>[,MT,Numbers,5,15,HBJ>,W HBJ> H >JC >T >CTW >L H KHN W HBJ> >T QRBNH <LJH <FJRT H >JPH QMX F<RJM L> JYQ <LJW CMN W L> JTN <LJW LBNH KJ MNXT QN>T HW> MNXT ZKRWN MZKRT <WN,,hif,perf,W HBJ> >T QRBNH <LJH <FJRT H >JPH QMX F<RJM,,<LJH,<L,upon it/her,0,prep,prps,inanim,det,prsf,simple,factive,goal/recipient,<L,,,,,,,
73020,QRB[,MT,Numbers,5,16,HQRJB,W HQRJB >TH H KHN W H<MDH L PNJ JHWH,,hif,perf,W HQRJB >TH H KHN,H KHN,no complement,no complement,,,,,,,,,,,,,,,,,,
73112,FVH[,MT,Numbers,5,19,FVJT,W HCBJ< >TH H KHN W >MR >L H >CH >M L> CKB >JC >TK W >M L> FVJT VM>H TXT >JCK HNQJ M MJ H MRJM H M>RRJM H >LH,,qal,perf,W >M L> FVJT VM>H TXT >JCK,,no complement,no complement,,,,,,,,,,,,,,,,,,
73128,FVH[,MT,Numbers,5,20,FVJT,W >T KJ FVJT TXT >JCK W KJ NVM>T W JTN >JC BK >T CKBTW M BL<DJ >JCK,,qal,perf,KJ FVJT TXT >JCK,,TXT >JCK,TXT/ >JC/,under your husband,0,prep,pers,anim,det,subs,complex,fictive,location,TXT/,,,,,,your have gone astray (being) under your husband (s authority),
73177,NPL[,MT,Numbers,5,21,NPLT,W HCBJ< H KHN >T H >CH B CB<T H >LH W >MR H KHN L >CH JTN JHWH >WTK L >LH W L CB<H B TWK <MK B TT JHWH >T JRKK NPLT W >T BVNK YBH,,qal,ptca,B TT JHWH >T JRKK NPLT,JHWH,no complement,no complement,,,,,,,,,,,,,,,,,,
73183,BW>[,MT,Numbers,5,22,B>W,W B>W H MJM H M>RRJM H >LH B M<JK L YBWT BVN W L NPL JRK W >MRH H >CH >MN >MN,,qal,perf,W B>W H MJM H M>RRJM H >LH B M<JK,H MJM H M>RRJM H >LH,B M<JK,B M<JM/,in your belly,0,prep,bopa,inanim,det,subs,complex,factive,goal,B,,,,,,,
73197,NPL[,MT,Numbers,5,22,NPL,W B>W H MJM H M>RRJM H >LH B M<JK L YBWT BVN W L NPL JRK W >MRH H >CH >MN >MN,,hif,infc,W L NPL JRK,,no complement,no complement,,,,,,,,,,,,,,,,,,
73235,BW>[,MT,Numbers,5,24,B>W,W HCQH >T H >CH >T MJ H MRJM H M>RRJM W B>W BH H MJM H M>RRJM L MRJM,,qal,perf,W B>W BH H MJM H M>RRJM L MRJM,H MJM H M>RRJM,BH,B,in it / in her,0,prep,prps,anim,det,prsf,simple,factive,goal,B,,,,,,,
73264,QRB[,MT,Numbers,5,25,HQRJB,W LQX H KHN M JD H >CH >T MNXT H QN>T W HNJP >T H MNXH L PNJ JHWH W HQRJB >TH >L H MZBX,,hif,perf,W HQRJB >TH >L H MZBX,,>L H MZBX,>L H MZBX/,to the altar,0,prep,obj,inanim,det,subs,simple,factive,goal,>L,,,,,,,
73306,BW>[,MT,Numbers,5,27,B>W,W HCQH >T H MJM W HJTH >M NVM>H W TM<L M<L B >JCH W B>W BH H MJM H M>RRJM L MRJM W YBTH BVNH W NPLH JRKH W HJTH H >CH L >LH B QRB <MH,,qal,perf,W B>W BH H MJM H M>RRJM L MRJM,H MJM H M>RRJM,BH,B,in it / in her,0,prep,prps,anim,det,prsf,simple,factive,goal,B,,,,,,,
73318,NPL[,MT,Numbers,5,27,NPLH,W HCQH >T H MJM W HJTH >M NVM>H W TM<L M<L B >JCH W B>W BH H MJM H M>RRJM L MRJM W YBTH BVNH W NPLH JRKH W HJTH H >CH L >LH B QRB <MH,,qal,perf,W NPLH JRKH,JRKH,no complement,no complement,,,,,,,,,,,,,,,,,,
73348,FVH[,MT,Numbers,5,29,TFVH,Z>T TWRT H QN>T >CR TFVH >CH TXT >JCH W NVM>H,,qal,impf,>CR TFVH >CH TXT >JCH,>CH,TXT >JCH,TXT/ >JC/,under her husband,0,prep,pers,anim,det,subs,complex,fictive,location,TXT/,,,,,,,
73357,<BR[,MT,Numbers,5,30,T<BR,>W >JC >CR T<BR <LJW RWX QN>H W QN> >T >CTW W H<MJD >T H >CH L PNJ JHWH W <FH LH H KHN >T KL H TWRH H Z>T,,qal,impf,>CR T<BR <LJW RWX QN>H,RWX QN>H,<LJW,<L,upon him,0,prep,prps,anim,det,prsf,simple,fictive,goal,<L,,,,,,,
73474,<BR[,MT,Numbers,6,5,J<BR,KL JMJ NDR NZRW T<R L> J<BR <L R>CW <D ML>T H JMM >CR JZJR L JHWH QDC JHJH GDL PR< F<R R>CW,,qal,impf,KL JMJ NDR NZRW T<R L> J<BR <L R>CW,T<R,<L R>CW,<L R>C/,upon his head,0,prep,bopa,inanim,det,subs,complex,factive,goal,<L,,,,,,no razor should come upon his head,
73500,BW>[,MT,Numbers,6,6,JB>,KL JMJ HZJRW L JHWH <L NPC MT L> JB>,,qal,impf,KL JMJ <L NPC MT L> JB>,,<L NPC MT,<L NPC/ MWT[,a dead person,0,prep,other,inanim,det,subs,complex,factive,goal,<L,,,,,,,
