verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse
2087993,NPL[,11Q8,Psalms,45,6,JPLW,XYJK CNWNJM <MJM TXTJK JPLW B LB >WJBJ H MLK >LP,1111 111111 1111 11111 1111 1 11 11100 0 000 000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,,[XYJK CNWNJM <MJM TXTJK JPLW B LB >WJ]BJ H MLK >LP
318044,BW>[,MT,Psalms,45,15,MWB>WT,L RQMWT TWBL L MLK BTWLWT >XRJH R<WTJH MWB>WT LK,,hof,ptcp,R<WTJH MWB>WT LK,R<WTJH,LK,L,,0,prep,,,det,,simple,,,L,,,,,,,
318051,BW>[,MT,Psalms,45,16,TB>JNH,TWBLNH B FMXT W GJL TB>JNH B HJKL MLK,,qal,impf,TB>JNH B HJKL MLK,,B HJKL MLK,B HJKL/ MLK/,,0,prep,,,det,subs,complex,,,B,,,,,,,
318138,PNH[,MT,Psalms,46,6,PNWT,>LHJM B QRBH BL TMWV J<ZRH >LHJM L PNWT BQR,,qal,infc,L PNWT BQR,BQR,no complement,no complement,,,,,,,,,,,,,,,,,,
318157,HLK[,MT,Psalms,46,9,LKW,LKW XZW MP<LWT JHWH >CR FM CMWT B >RY,,qal,impv,LKW,,no complement,no complement,,,,,,,,,,,,,,,,,,
318250,<LH[,MT,Psalms,47,6,<LH,<LH >LHJM B TRW<H JHWH B QWL CWPR,,qal,perf,<LH >LHJM B TRW<H,>LHJM,no complement,no complement,,,,,,,,,,,,,,,,,,
318294,<LH[,MT,Psalms,47,10,N<LH,NDJBJ <MJM N>SPW <M >LHJ >BRHM KJ L >LHJM MGNJ >RY M>D N<LH,,nif,perf,M>D N<LH,,no complement,no complement,,,,,,,,,,,,,,,,,,
318334,<BR[,MT,Psalms,48,5,<BRW,KJ HNH H MLKJM NW<DW <BRW JXDW,,qal,perf,<BRW JXDW,,no complement,no complement,,,,,,,,,,,,,,,,,,
2052582,<BR[,4Q91,Psalms,48,5,<BRW,KJ HNH MLKJM NW<DW <BRW JXDW,11 000 00011 11111 1111 1111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,[KJ] HNH MLK[JM NW<DW <BRW JXDW]
318397,SBB[,MT,Psalms,48,13,SBW,SBW YJWN W HQJPWH SPRW MGDLJH,,qal,impv,SBW YJWN,,no complement,no complement,,,,,,,,,,,,,,,,,,
318473,SBB[,MT,Psalms,49,6,JSWBNJ,LMH >JR> B JMJ R< <WN <QBJ JSWBNJ,,qal,impf,<WN <QBJ JSWBNJ,<WN <QBJ,no complement,no complement,,,,,,,,,,,,,,,,,,
2052627,SBB[,4Q91,Psalms,49,6,JSWBNJ,LMH >JR> B JMJ R< <WN <QBJ JSWBNJ,111 1100 0 011 11 111 1111 111111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,,[LMH >J]R> B J[MJ R< <WN <QBJ JSWBNJ]
318609,JRD[,MT,Psalms,49,18,JRD,KJ L> B MWTW JQX H KL L> JRD >XRJW KBWDW,,qal,impf,L> JRD >XRJW KBWDW,KBWDW,no complement,no complement,,,,,,,,,,,,,,,,,,
318622,BW>[,MT,Psalms,49,20,TBW>,TBW> <D DWR >BWTJW <D NYX L> JR>W >WR,,qal,impf,TBW> <D DWR >BWTJW,,<D DWR >BWTJW,<D DWR/ >B/,,0,prep,,,det,subs,complex,,,<D,,,,,,,
318663,BW>[,MT,Psalms,50,3,JB>,JB> >LHJNW W >L JXRC >C L PNJW T>KL W SBJBJW NF<RH M>D,,qal,impf,JB> >LHJNW,>LHJNW,no complement,no complement,,,,,,,,,,,,,,,,,,
318876,BW>[,MT,Psalms,51,2,BW>,B BW> >LJW NTN H NBJ> K >CR B> >L BT_CB<,,qal,infc,B BW> >LJW NTN H NBJ>,NTN H NBJ>,>LJW,>L,,0,prep,,,det,,simple,,,>L,,,,,,,
318883,BW>[,MT,Psalms,51,2,B>,B BW> >LJW NTN H NBJ> K >CR B> >L BT_CB<,,qal,perf,K >CR B> >L BT_CB<,,>L BT_CB<,>L BT_CB</,,0,prep,pers,anim,det,nmpr,simple,,,>L,,,,,,,
2052746,BW>[,4Q91,Psalms,51,2,BW>,B BW> >LJW NTN H NBJ> K >CR B> >L BT CB<,1 111 1111 111 1 1111 1 111 11 11 00 111,qal,infc,None,None,,,,,,,,,,,,,,,,,,,,[B BW> >LJW NTN H NBJ> K >CR B> >L] BT [CB<]
2052753,BW>[,4Q91,Psalms,51,2,B>,B BW> >LJW NTN H NBJ> K >CR B> >L BT CB<,1 111 1111 111 1 1111 1 111 11 11 00 111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,[B BW> >LJW NTN H NBJ> K >CR B> >L] BT [CB<]
2050416,BW>[,4Q85,Psalms,51,2,BW>,B BW> >LJW NTN H NBJ> K >CR B> >L BT CB<,0 000 0000 000 0 0000 0 000 00 11 00 000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,,B BW> >LJW NTN H NBJ> K >CR B> [>L] BT CB<
2050423,BW>[,4Q85,Psalms,51,2,B>,B BW> >LJW NTN H NBJ> K >CR B> >L BT CB<,0 000 0000 000 0 0000 0 000 00 11 00 000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,B BW> >LJW NTN H NBJ> K >CR B> [>L] BT CB<
318995,CWB[,MT,Psalms,51,14,HCJBH,HCJBH LJ FFWN JC<K W RWX NDJBH TSMKNJ,,hif,impv,HCJBH LJ FFWN JC<K,,LJ,L,,0,prep,,,det,,simple,,,L,,,,,,,
319009,CWB[,MT,Psalms,51,15,JCWBW,>LMDH PC<JM DRKJK W XV>JM >LJK JCWBW,,qal,impf,W XV>JM >LJK JCWBW,XV>JM,>LJK,>L,,0,prep,,,det,,simple,,,>L,,,,,,,
319062,<LH[,MT,Psalms,51,21,J<LW,>Z TXPY ZBXJ YDQ <WLH W KLJL >Z J<LW <L MZBXK PRJM,,hif,impf,>Z J<LW <L MZBXK PRJM,,<L MZBXK,<L MZBX/,,0,prep,,,det,subs,simple,,,<L,,,,,,,
319073,BW>[,MT,Psalms,52,2,BW>,B BW> DW>G H >DMJ W JGD L C>WL W J>MR LW B> DWD >L BJT >XJMLK,,qal,infc,B BW> DW>G H >DMJ,DW>G H >DMJ,no complement,no complement,,,,,,,,,,,,,,,,,,
319084,BW>[,MT,Psalms,52,2,B>,B BW> DW>G H >DMJ W JGD L C>WL W J>MR LW B> DWD >L BJT >XJMLK,,qal,perf,B> DWD >L BJT >XJMLK,DWD,>L BJT >XJMLK,>L BJT/ >XJMLK/,,0,prep,pers,anim,det,subs,complex,,,>L,,,,,,,
319159,<WZ[,MT,Psalms,52,9,J<Z,HNH H GBR L> JFJM >LHJM M<WZW W JBVX B RB <CRW J<Z B HWTW,,qal,impf,J<Z B HWTW,,B HWTW,B HWH==/,,0,prep,,,det,subs,simple,,,B,,,,,,,
2050503,<WZ[,4Q85,Psalms,52,9,J<Z,HNH H GBR L> JFJM >LHJM M<WZW W JBVX B RB <CRW J<Z B HWTW,000 0 000 00 0000 00000 00000 0 0000 0 00 0000 000 0 0000,qal,impf,J<Z B HWTW,,B HWTW,,,0,,,,,,,,,B,,,,,,,HNH H GBR L> JFJM >LHJM M<WZW W JBVX B RB <CRW J<Z B HWTW
319286,BW>[,MT,Psalms,54,2,BW>,B BW> H ZJPJM W J>MRW L C>WL H L> DWD MSTTR <MNW,,qal,infc,B BW> H ZJPJM,H ZJPJM,no complement,no complement,,,,,,,,,,,,,,,,,,
319335,CWB[,MT,Psalms,54,7,JCWB,JCWB H R< L CRRJ B >MTK HYMJTM,,hif,impf,JCWB H R< L CRRJ,,L CRRJ,L CWRR/,,0,prep,,,det,subs,simple,,,L,,,,,,,
319409,NPL[,MT,Psalms,55,5,NPLW,LBJ JXJL B QRBJ W >JMWT MWT NPLW <LJ,,qal,perf,W >JMWT MWT NPLW <LJ,>JMWT MWT,<LJ,<L,,0,prep,,,det,,simple,,,<L,,,,,,,
319414,BW>[,MT,Psalms,55,6,JB>,JR>H W R<D JB> BJ W TKSNJ PLYWT,,qal,impf,JR>H W R<D JB> BJ,JR>H W R<D,BJ,B,,0,prep,,,det,,simple,,,B,,,,,,,
319428,<WP[,MT,Psalms,55,7,><WPH,W >MR MJ JTN LJ >BR K JWNH ><WPH W >CKNH,,qal,impf,><WPH,,no complement,no complement,,,,,,,,,,,,,,,,,,
319439,XWC[,MT,Psalms,55,9,>XJCH,>XJCH MPLV LJ M RWX S<H M S<R,,hif,impf,>XJCH MPLV LJ M RWX S<H,,LJ,L,,0,prep,,,det,,simple,,,L,,,,,,,
319462,SBB[,MT,Psalms,55,11,JSWBBH,JWMM W LJLH JSWBBH <L XWMTJH W >WN W <ML B QRBH,,piel,impf,JWMM W LJLH JSWBBH <L XWMTJH,,no complement,no complement,,,,,,,,,,,,,,,,,,
319510,HLK[,MT,Psalms,55,15,NHLK,>CR JXDW NMTJQ SWD B BJT >LHJM NHLK B RGC,,piel,impf,B BJT >LHJM NHLK B RGC,,B BJT >LHJM,B BJT/ >LHJM/,,0,prep,,,det,subs,complex,,,B,,,,,,,
319516,JRD[,MT,Psalms,55,16,JRDW,JCJ MWT <LJMW JRDW C>WL XJJM KJ R<WT B MGWRM B QRBM,,qal,impf,JRDW C>WL XJJM,,C>WL,C>WL/,,0,vc,,,det,subs,simple,,,,,,,,,,
319608,JRD[,MT,Psalms,55,24,TWRDM,W >TH >LHJM TWRDM L B>R CXT >NCJ DMJM W MRMH L> JXYW JMJHM W >NJ >BVX BK,,hif,impf,W >TH TWRDM L B>R CXT,>TH,L B>R CXT,L B>R/ CXT/,,0,prep,,,det,subs,complex,,,L,,,,,,,
319704,JRD[,MT,Psalms,56,8,HWRD,<L >WN PLV LMW B >P <MJM HWRD >LHJM,,hif,infa,B >P <MJM HWRD,,no complement,no complement,,,,,,,,,,,,,,,,,,
319718,CWB[,MT,Psalms,56,10,JCWBW,>Z JCWBW >WJBJ >XWR B JWM >QR> ZH JD<TJ KJ >LHJM LJ,,qal,impf,>Z JCWBW >WJBJ >XWR B JWM,>WJBJ,>XWR,>XWR/,,0,vc,,,det,subs,simple,,,,,,,,,,
319763,HLK[,MT,Psalms,56,14,HTHLK,KJ HYLT NPCJ M MWT H L> RGLJ M DXJ L HTHLK L PNJ >LHJM B >WR H XJJM,,hit,infc,L HTHLK L PNJ >LHJM B >WR H XJJM,,L PNJ >LHJM,L PNH/ >LHJM/,,0,prep,,,det,subs,complex,,,L,,,,,,,
319780,BRX[,MT,Psalms,57,1,BRXW,L MNYX >L TCXT L DWD MKTM B BRXW M PNJ C>WL B M<RH,,qal,infc,B BRXW M PNJ C>WL B M<RH,,B M<RH,B H M<RH/,,0,prep,,,det,subs,simple,,,B,,,,,,,
319792,XSH[,MT,Psalms,57,2,XSJH,XNNJ >LHJM XNNJ KJ BK XSJH NPCJ W B YL KNPJK >XSH <D J<BR HWWT,,qal,perf,KJ BK XSJH NPCJ,NPCJ,BK,B,,0,prep,,,det,,simple,,,B,,,,,,,
319798,XSH[,MT,Psalms,57,2,>XSH,XNNJ >LHJM XNNJ KJ BK XSJH NPCJ W B YL KNPJK >XSH <D J<BR HWWT,,qal,impf,W B YL KNPJK >XSH,,B YL KNPJK,B YL/ KNP/,,0,prep,,,det,subs,complex,,,B,,,,,,,
319800,<BR[,MT,Psalms,57,2,J<BR,XNNJ >LHJM XNNJ KJ BK XSJH NPCJ W B YL KNPJK >XSH <D J<BR HWWT,,qal,impf,<D J<BR HWWT,HWWT,no complement,no complement,,,,,,,,,,,,,,,,,,
319860,NPL[,MT,Psalms,57,7,NPLW,RCT HKJNW L P<MJ KPP NPCJ KRW L PNJ CJXH NPLW B TWKH SLH,,qal,perf,NPLW B TWKH,,B TWKH,B TWK/,,0,prep,,,det,subs,simple,,,B,,,,,,,
319939,T<H[,MT,Psalms,58,4,T<W,ZRW RC<JM M RXM T<W M BVN DBRJ KZB,,qal,perf,T<W M BVN DBRJ KZB,DBRJ KZB,no complement,no complement,,,,,,,,,,,,,,,,,,
319976,HLK[,MT,Psalms,58,8,JTHLKW,JM>SW KMW MJM JTHLKW LMW JDRK XYW KMW JTMLLW,,hit,impf,JTHLKW LMW,,LMW,L,,0,prep,,,det,,simple,,,L,,,,,,,
319985,HLK[,MT,Psalms,58,9,JHLK,KMW CBLWL TMS JHLK NPL >CT BL XZW CMC,,qal,impf,KMW CBLWL TMS JHLK,,no complement,no complement,,,,,,,,,,,,,,,,,,
320077,RWY[,MT,Psalms,59,5,JRWYWN,BLJ <WN JRWYWN W JKWNNW <WRH L QR>TJ W R>H,,qal,impf,BLJ <WN JRWYWN,,no complement,no complement,,,,,,,,,,,,,,,,,,
320104,CWB[,MT,Psalms,59,7,JCWBW,JCWBW L <RB JHMW K KLB W JSWBBW <JR,,qal,impf,JCWBW L <RB,,no complement,no complement,,,,,,,,,,,,,,,,,,
320113,SBB[,MT,Psalms,59,7,JSWBBW,JCWBW L <RB JHMW K KLB W JSWBBW <JR,,piel,impf,W JSWBBW <JR,,no complement,no complement,,,,,,,,,,,,,,,,,,
2088056,CWB[,11Q8,Psalms,59,7,JCWBW,JCWBW L <RB JHMW K KLB W JSWBBW <JR,11111 1 111 1111 1 111 1 111111 111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,,[JCWBW L <RB JHMW K KLB W JSWBBW <JR]
2088063,SBB[,11Q8,Psalms,59,7,JSWBBW,JCWBW L <RB JHMW K KLB W JSWBBW <JR,11111 1 111 1111 1 111 1 111111 111,poel,impf,None,None,,,,,,,,,,,,,,,,,,,,[JCWBW L <RB JHMW K KLB W JSWBBW <JR]
320156,JRD[,MT,Psalms,59,12,HWRJDMW,>L THRGM PN JCKXW <MJ HNJ<MW B XJLK W HWRJDMW MGNNW >DNJ,,hif,impv,W HWRJDMW,,no complement,no complement,,,,,,,,,,,,,,,,,,
320193,CWB[,MT,Psalms,59,15,JCWBW,W JCWBW L <RB JHMW K KLB W JSWBBW <JR,,qal,impf,W JCWBW L <RB,,no complement,no complement,,,,,,,,,,,,,,,,,,
320202,SBB[,MT,Psalms,59,15,JSWBBW,W JCWBW L <RB JHMW K KLB W JSWBBW <JR,,piel,impf,W JSWBBW <JR,,no complement,no complement,,,,,,,,,,,,,,,,,,
320262,CWB[,MT,Psalms,60,2,JCB,B HYWTW >T >RM NHRJM W >T >RM YWBH W JCB JW>B W JK >T >DWM B GJ>_MLX CNJM <FR >LP,,qal,wayq,W JCB JW>B,JW>B,no complement,no complement,,,,,,,,,,,,,,,,,,
320277,CWB[,MT,Psalms,60,3,TCWBB,>LHJM ZNXTNW PRYTNW >NPT TCWBB LNW,,piel,impf,TCWBB LNW,,LNW,L,,0,prep,,,det,,simple,,,L,,,,,,,
320356,JY>[,MT,Psalms,60,12,TY>,H L> >TH >LHJM ZNXTNW W L> TY> >LHJM B YB>WTJNW,,qal,impf,W L> TY> B YB>WTJNW,,B YB>WTJNW,B YB>/,,0,prep,,,det,subs,simple,,,B,,,,,,,
320416,XSH[,MT,Psalms,61,5,>XSH,>GWRH B >HLK <WLMJM >XSH B STR KNPJK SLH,,qal,impf,>XSH B STR KNPJK,,B STR KNPJK,B STR/ KNP/,,0,prep,,,det,subs,complex,,,B,,,,,,,
320564,<LH[,MT,Psalms,62,10,<LWT,>K HBL BNJ >DM KZB BNJ >JC B M>ZNJM L <LWT HMH M HBL JXD,,qal,infc,L <LWT,,no complement,no complement,,,,,,,,,,,,,,,,,,
320695,BW>[,MT,Psalms,63,10,JB>W,W HMH L CW>H JBQCW NPCJ JB>W B TXTJWT H >RY,,qal,impf,JB>W B TXTJWT H >RY,,B TXTJWT H >RY,B TXTJ/ H >RY/,,0,prep,,,det,subs,complex,,,B,,,,,,,
320822,XSH[,MT,Psalms,64,11,XSH,JFMX YDJQ B JHWH W XSH BW W JTHLLW KL JCRJ LB,,qal,perf,W XSH BW,,BW,B,,0,prep,,,det,,simple,,,B,,,,,,,
320851,BW>[,MT,Psalms,65,3,JB>W,CM< TPLH <DJK KL BFR JB>W,,qal,impf,<DJK KL BFR JB>W,KL BFR,<DJK,<D,,0,prep,,,det,,simple,,,<D,,,,,,,
320862,QRB[,MT,Psalms,65,5,TQRB,>CRJ TBXR W TQRB JCKN XYRJK NFB<H B VWB BJTK QDC HJKLK,,piel,impf,W TQRB,,no complement,no complement,,,,,,,,,,,,,,,,,,
320928,NXT[,MT,Psalms,65,11,NXT,TLMJH RWH NXT GDWDJH B RBJBJM TMGGNH YMXH TBRK,,piel,impv,NXT GDWDJH,,no complement,no complement,,,,,,,,,,,,,,,,,,
321000,HLK[,MT,Psalms,66,5,LKW,LKW W R>W MP<LWT >LHJM NWR> <LJLH <L BNJ >DM,,qal,impv,LKW,,no complement,no complement,,,,,,,,,,,,,,,,,,
321017,<BR[,MT,Psalms,66,6,J<BRW,HPK JM L JBCH B NHR J<BRW B RGL CM NFMXH BW,,qal,impf,B NHR J<BRW B RGL,,B NHR,B H NHR/,,0,prep,,,det,subs,simple,,,B,,,,,,,
321065,BW>[,MT,Psalms,66,11,HB>TNW,HB>TNW B MYWDH FMT MW<QH B MTNJNW,,hif,perf,HB>TNW B MYWDH,,B MYWDH,B H MYWDH/,,0,prep,,,det,subs,simple,,,B,,,,,,,
321077,BW>[,MT,Psalms,66,12,B>NW,HRKBT >NWC L R>CNW B>NW B >C W B MJM W TWYJ>NW L RWJH,,qal,perf,B>NW B >C W B MJM,,B >C W B MJM,B H >C/ W B H MJM/,,0,prep + prep,,,det,subs,complex,,,B,B,,,,,,
321086,JY>[,MT,Psalms,66,12,TWYJ>NW,HRKBT >NWC L R>CNW B>NW B >C W B MJM W TWYJ>NW L RWJH,,hif,wayq,W TWYJ>NW L RWJH,,L RWJH,L H RWJH/,,0,prep,,,det,subs,simple,,,L,,,,,,,
321090,BW>[,MT,Psalms,66,13,>BW>,>BW> BJTK B <WLWT >CLM LK NDRJ,,qal,impf,>BW> BJTK B <WLWT,,BJTK,BJT/,,0,vc,,,det,subs,simple,,,,,,,,,,
321109,<LH[,MT,Psalms,66,15,><LH,<LWT MXJM ><LH LK <M QVRT >JLJM ><FH BQR <M <TWDJM SLH,,hif,impf,<LWT MXJM ><LH LK <M QVRT >JLJM,,LK,L,,0,prep,,,det,,simple,,,L,,,,,,,
321119,HLK[,MT,Psalms,66,16,LKW,LKW CM<W W >SPRH KL JR>J >LHJM >CR <FH L NPCJ,,qal,impv,LKW,,no complement,no complement,,,,,,,,,,,,,,,,,,
2048072,HLK[,4Q83,Psalms,66,16,LKW,LKW W CM<W W >SPRH KWL JR>J >LHJM >CR <FH L NPCJ,110 0 0000 1 11111 111 1111 00000 111 111 1 1111,qal,impv,None,None,,,,,,,,,,,,,,,,,,,,[LK]W W CM<W [W >SPRH KWL JR>J] >LHJM [>CR <FH L NPCJ]
321156,SWR[,MT,Psalms,66,20,HSJR,BRWK >LHJM >CR L> HSJR TPLTJ W XSDW M >TJ,,hif,perf,>CR L> HSJR TPLTJ W XSDW M >TJ,,M >TJ,MN >T==,,0,prep + prep,,,det,,simple,,,MN,>T==,,,,,,
2048114,SWR[,4Q83,Psalms,66,20,HSJR,BRWK >LHJM >CR LW> HSJR TPLTJ W XSDW M >WTJ,1111 11111 100 000 1111 11000 0 0001 0 0000,hif,perf,>CR LW> HSJR TPLTJ W XSDW M >WTJ,,M >WTJ,,,0,,,,,,,,,M,>WTJ,,,,,,[BRWK >LHJM >]CR LW> [HSJR TP]LTJ W XSD[W] M >WTJ
2088090,NWS[,11Q8,Psalms,68,2,JNWSW,JQWM >LHJM JPWYW >WJBJW W JNWSW MFN>JW M PNJW,1111 11111 11111 111111 1 11111 111111 1 1111,qal,impf,W JNWSW MFN>JW M PNJW,MFN>JW,M PNJW,,,0,,,,,,,,,M,,,,,,,[JQWM >LHJM JPWYW >WJBJW W JNWSW MFN>JW M PNJW]
321302,JY>[,MT,Psalms,68,7,MWYJ>,>LHJM MWCJB JXJDJM BJTH MWYJ> >SJRJM B KWCRWT >K SWRRJM CKNW YXJXH,,hif,ptca,MWYJ> >SJRJM B KWCRWT,,B KWCRWT,B H KWCRH/,,0,prep,,,det,subs,simple,,,B,,,,,,,
321313,JY>[,MT,Psalms,68,8,Y>TK,>LHJM B Y>TK L PNJ <MK B Y<DK B JCJMWN SLH,,qal,infc,B Y>TK L PNJ <MK,,L PNJ <MK,L PNH/ <M/,,0,prep,,,det,subs,complex,,,L,,,,,,,
321318,Y<D[,MT,Psalms,68,8,Y<DK,>LHJM B Y>TK L PNJ <MK B Y<DK B JCJMWN SLH,,qal,infc,B Y<DK B JCJMWN,,B JCJMWN,B JCJMWN/,,0,prep,,,det,subs,simple,,,B,,,,,,,
321326,NVP[,MT,Psalms,68,9,NVPW,>RY R<CH >P CMJM NVPW M PNJ >LHJM ZH SJNJ M PNJ >LHJM >LHJ JFR>L,,qal,perf,>P CMJM NVPW M PNJ >LHJM,>P CMJM,no complement,no complement,,,,,,,,,,,,,,,,,,
321429,<LH[,MT,Psalms,68,19,<LJT,<LJT L MRWM CBJT CBJ LQXT MTNWT B >DM W >P SWRRJM L CKN JH >LHJM,,qal,perf,<LJT L MRWM,,L MRWM,L H MRWM/,,0,prep,,,det,subs,simple,,,L,,,,,,,
321478,HLK[,MT,Psalms,68,22,MTHLK,>K >LHJM JMXY R>C >JBJW QDQD F<R MTHLK B >CMJW,,hit,ptca,MTHLK B >CMJW,,B >CMJW,B >CM/,,0,prep,,,det,subs,simple,,,B,,,,,,,
321573,RWY[,MT,Psalms,68,32,TRJY,J>TJW XCMNJM MNJ MYRJM KWC TRJY JDJW L >LHJM,,hif,impf,KWC TRJY JDJW L >LHJM,KWC,L >LHJM,L >LHJM/,,0,prep,,,det,subs,simple,,,L,,,,,,,
321637,BW>[,MT,Psalms,69,2,B>W,HWCJ<NJ >LHJM KJ B>W MJM <D NPC,,qal,perf,KJ B>W MJM <D NPC,MJM,<D NPC,<D NPC/,,0,prep,,,det,subs,simple,,,<D,,,,,,,
2048203,BW>[,4Q83,Psalms,69,2,B>W,HWCJ<NJ >LHJM KJ B>W MJM <D NPC,0001111 11111 11 111 111 10 000,qal,perf,KJ B>W MJM <D NPC,MJM,<D NPC,,,0,,,,,,,,,<D,,,,,,,HWC[J<NJ >LHJM KJ B>W MJM <]D NPC
321641,VB<[,MT,Psalms,69,3,VB<TJ,VB<TJ B JWN MYWLH W >JN M<MD B>TJ B M<MQJ MJM W CBLT CVPTNJ,,qal,perf,VB<TJ B JWN MYWLH,,B JWN MYWLH,B JWN/ MYWLH/,,0,prep,,,det,subs,complex,,,B,,,,,,,
321648,BW>[,MT,Psalms,69,3,B>TJ,VB<TJ B JWN MYWLH W >JN M<MD B>TJ B M<MQJ MJM W CBLT CVPTNJ,,qal,perf,B>TJ B M<MQJ MJM,,B M<MQJ MJM,B M<MQJM/ MJM/,,0,prep,,,det,subs,complex,,,B,,,,,,,
321654,CVP[,MT,Psalms,69,3,CVPTNJ,VB<TJ B JWN MYWLH W >JN M<MD B>TJ B M<MQJ MJM W CBLT CVPTNJ,,qal,perf,W CBLT CVPTNJ,CBLT,no complement,no complement,,,,,,,,,,,,,,,,,,
2048208,VB<[,4Q83,Psalms,69,3,VB<TJ,VB<TJ BJN MYWLH >JN M<MD B>TJ B M<MQJ MJM CBWLT CVPTNJ,00000 000 00000 000 0111 1111 0 00000 000 00000 011111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,VB<TJ BJN MYWLH >JN M[<MD B>TJ] B M<MQJ MJM CBWLT C[VPTNJ]
2048213,BW>[,4Q83,Psalms,69,3,B>TJ,VB<TJ BJN MYWLH >JN M<MD B>TJ B M<MQJ MJM CBWLT CVPTNJ,00000 000 00000 000 0111 1111 0 00000 000 00000 011111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,VB<TJ BJN MYWLH >JN M[<MD B>TJ] B M<MQJ MJM CBWLT C[VPTNJ]
2048218,CVP[,4Q83,Psalms,69,3,CVPTNJ,VB<TJ BJN MYWLH >JN M<MD B>TJ B M<MQJ MJM CBWLT CVPTNJ,00000 000 00000 000 0111 1111 0 00000 000 00000 011111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,VB<TJ BJN MYWLH >JN M[<MD B>TJ] B M<MQJ MJM CBWLT C[VPTNJ]
321679,CWB[,MT,Psalms,69,5,>CJB,RBW M F<RWT R>CJ FN>J XNM <YMW MYMJTJ >JBJ CQR >CR L> GZLTJ >Z >CJB,,hif,impf,>Z >CJB,,no complement,no complement,,,,,,,,,,,,,,,,,,
321726,NPL[,MT,Psalms,69,10,NPLW,KJ QN>T BJTK >KLTNJ W XRPWT XWRPJK NPLW <LJ,,qal,perf,W XRPWT XWRPJK NPLW <LJ,XRPWT XWRPJK,<LJ,<L,,0,prep,,,det,,simple,,,<L,,,,,,,
2048295,NPL[,4Q83,Psalms,69,10,NPLW,KJ QN>T BJTKH >KLTNJ W XRPWT XWRPJKH NPLW <LJ,00 0001 11111 000000 0 00011 1111111 1000 000,qal,perf,W XRPWT XWRPJKH NPLW <LJ,XRPWT XWRPJKH,<LJ,,,0,,,,,,,,,<LJ,,,,,,,KJ QN>[T BJTKH] >KLTNJ W XRP[WT XWRPJKH N]PLW <LJ
321776,VB<[,MT,Psalms,69,15,>VB<H,HYJLNJ M VJV W >L >VB<H >NYLH M FN>J W M M<MQJ MJM,,qal,impf,W >L >VB<H,,no complement,no complement,,,,,,,,,,,,,,,,,,
2048349,VB<[,4Q83,Psalms,69,15,>VB<H,HYJLNJ M VJV W >L >VB<H W JQXNJ GZLJ HYJLNJ M FN>J M <MQJ MJM,000000 0 000 1 00 00001 0 00000 0000 110000 0 0000 0 0000 000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,,HYJLNJ M VJV [W] >L >VB<[H] W JQXNJ GZLJ [HY]JLNJ M FN>J M <MQJ MJM
321785,CVP[,MT,Psalms,69,16,TCVPNJ,>L TCVPNJ CBLT MJM W >L TBL<NJ MYWLH W >L T>VR <LJ B>R PJH,,qal,impf,>L TCVPNJ CBLT MJM,CBLT MJM,no complement,no complement,,,,,,,,,,,,,,,,,,
2048361,CVP[,4Q83,Psalms,69,16,TCVPNJ,>L TCVPNJ CBWLT MJM W >L TVB<NJ MYWLH W >L T>VR <LJ B>R PJ,00 000111 00000 000 0 00 000000 00000 0 00 0111 110 000 00,qal,impf,None,None,,,,,,,,,,,,,,,,,,,,>L TCV[PNJ] CBWLT MJM W >L TVB<NJ MYWLH W >L T[>VR <L]J B>R PJ
2048366,VB<[,4Q83,Psalms,69,16,TVB<NJ,>L TCVPNJ CBWLT MJM W >L TVB<NJ MYWLH W >L T>VR <LJ B>R PJ,00 000111 00000 000 0 00 000000 00000 0 00 0111 110 000 00,qal,impf,None,None,,,,,,,,,,,,,,,,,,,,>L TCV[PNJ] CBWLT MJM W >L TVB<NJ MYWLH W >L T[>VR <L]J B>R PJ
321806,PNH[,MT,Psalms,69,17,PNH,<NNJ JHWH KJ VWB XSDK K RB RXMJK PNH >LJ,,qal,impv,K RB RXMJK PNH >LJ,,>LJ,>L,,0,prep,,,det,,simple,,,>L,,,,,,,
2048382,PNH[,4Q83,Psalms,69,17,PNH,<NNJ K VWB XSDKH K RB RXMJKH PNH >LJ,0000 0 000 00000 0 01 111111 000 000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,,<NNJ K VWB XSDKH K R[B RXMJKH] PNH >LJ
