Genesis	1	1	B R>CJT BR> >LHJM >T H CMJM W >T H >RY
Genesis	1	2	W H >RY HJTH THW W BHW W XCK <L PNJ THWM W RWX >LHJM MRXPT <L PNJ H MJM
Genesis	1	3	W J>MR >LHJM JHJ >WR W JHJ >WR
Genesis	1	4	W JR> >LHJM >T H >WR KJ VWB W JBDL >LHJM BJN H >WR W BJN H XCK
Genesis	1	5	W JQR> >LHJM L  >WR JWM W L  XCK QR> LJLH W JHJ <RB W JHJ BQR JWM >XD
Genesis	1	6	W J>MR >LHJM JHJ RQJ< B TWK H MJM W JHJ MBDJL BJN MJM L MJM
Genesis	1	7	W J<F >LHJM >T H RQJ< W JBDL BJN H MJM >CR M TXT L  RQJ< W BJN H MJM >CR M <L L  RQJ< W JHJ KN
Genesis	1	8	W JQR> >LHJM L  RQJ< CMJM W JHJ <RB W JHJ BQR JWM CNJ
Genesis	1	9	W J>MR >LHJM JQWW H MJM M TXT H CMJM >L MQWM >XD W TR>H H JBCH W JHJ KN
Genesis	1	10	W JQR> >LHJM L  JBCH >RY W L MQWH H MJM QR> JMJM W JR> >LHJM KJ VWB
Genesis	1	11	W J>MR >LHJM TDC> H >RY DC> <FB MZRJ< ZR< <Y PRJ <FH PRJ L MJNW >CR ZR<W BW <L H >RY W JHJ KN
Genesis	1	12	W TWY> H >RY DC> <FB MZRJ< ZR< L MJNHW W <Y <FH PRJ >CR ZR<W BW L MJNHW W JR> >LHJM KJ VWB
Genesis	1	13	W JHJ <RB W JHJ BQR JWM CLJCJ
Genesis	1	14	W J>MR >LHJM JHJ M>RT B RQJ< H CMJM L HBDJL BJN H JWM W BJN H LJLH W HJW L >TT W L MW<DJM W L JMJM W CNJM
Genesis	1	15	W HJW L M>WRT B RQJ< H CMJM L H>JR <L H >RY W JHJ KN
Genesis	1	16	W J<F >LHJM >T CNJ H M>RT H GDLJM >T H M>WR H GDL L MMCLT H JWM W >T H M>WR H QVN L MMCLT H LJLH W >T H KWKBJM
Genesis	1	17	W JTN >TM >LHJM B RQJ< H CMJM L H>JR <L H >RY
Genesis	1	18	W L MCL B  JWM W B  LJLH W L HBDJL BJN H >WR W BJN H XCK W JR> >LHJM KJ VWB
