Genesis	1	1	x xxxxxx xxxx xxxxxx xx x xxxxx x xx x xxxxA
Genesis	1	2	x x xxxx xxxx xxxx x xxxxA x xxxx xx xxxx xxxxxA x xxxx xxxxxx xxxx xx xxxx x xxxxA
Genesis	1	3	x xxxx xxxxxxA xxxx xxxxA x xxxx xxxxA
Genesis	1	4	x xxxx xxxxxx xx x xxxxA xx xxxxA x xxxx xxxxxx xxxx x xxxx x xxxx x xxxxA
Genesis	1	5	x xxxx xxxxxx x x xxxx xxxxA x x x xxxx xxxx xxxxxA x xxxx xxxxA x xxxx xxxxxA xxxx xxxxA
Genesis	1	6	x xxxx xxxxxxA xxxx xxxxx x xxxx x xxxxA x xxxx xxxx xxxx xxxx x xxxxA
Genesis	1	7	x xxxx xxxxxx xx x xxxxxA x xxxx xxxx x xxxxA xxx xx xxxx x x xxxxxA x xxxx x xxxxA xxx xx xx x x xxxxxA x xxxx xxA
Genesis	1	8	x xxxx xxxxxx x x xxxxx xxxxxA x xxxx xxxxA x xxxx xxxxxA xxxx xxxxA
Genesis	1	9	x xxxx xxxxxxA xxxxx x xxxx xx xxxx x xxxxx xx xxxxx xxxxA x xxxx x xxxxxA x xxxx xxA
Genesis	1	10	x xxxx xxxxxx x x xxxxx xxxxA x x xxxxx x xxxx xxxx xxxA x xxxx xxxxxxA xx xxxxA
Genesis	1	11	x xxxx xxxxxxA xxxx x xxxx xxxx xxxxA xxxx xxxxA xxx xxxxA xxxx xxxx x xxxxA xxx xxxx xA xx x xxxxA x xxxx xxA
Genesis	1	12	x xxxx x xxxx xxxx xxxxA xxxx xxxx x xxxxA x xxxA xxxx xxxxA xxx xxxx xA x xxxxA x xxxx xxxxxxA xx xxxxA
Genesis	1	13	x xxxx xxxxA x xxxx xxxxxA xxxx xxxxxxA
Genesis	1	14	x xxxx xxxxxxA xxxx xxxxx x xxxxx x xxxxxA x xxxx xxxx x xxxx x xxxx x xxxxxA x xxxx x xxxx x x xxxxx x x xxxx x xxxxA
Genesis	1	15	x xxxx x xxxxx x xxxxx x xxxxxA x xxxx xx x xxxxA x xxxx xxA
Genesis	1	16	x xxxx xxxxxx xx xxxxx x xxxxx x xxxxx xx x xxxxx x xxxxx x xxxxxx x xxxx x xx x xxxxx x xxxx x xxxxxx x xxxxx x xx x xxxxxA
Genesis	1	17	x xxxx xx xxxxxx x xxxxx x xxxxxA x xxxx xx x xxxxA
Genesis	1	18	x x xxxx x x xxxx x x x xxxxxA x x xxxx xxxx x xxxx x xxxx x xxxxA x xxxx xxxxxxA xx xxxxA
Genesis	1	19	x xxxx xxxxA x xxxx xxxxxA xxxx xxxxxxA
Genesis	1	20	x xxxx xxxxxxA xxxx x xxxx xxxx xxxx xxxA x xxxx xxxx xx x xxxx xx xxxx xxxxx x xxxxxA
Genesis	1	21	x xxxx xxxxxx xx x xxxxx x xxxxx x xx xxx xxxxA x xxxA x xxxxA xxx xxxx x xxxxA x xxxxA x xx xxx xxxx xxxx x xxxxA x xxxx xxxxxxA xx xxxxA
Genesis	1	22	x xxxx xx xxxxxxA x xxxxA xxxxA x xxxxA x xxxx xx x xxxx x x xxxA x x xxxx xxxx x x xxxxA
Genesis	1	23	x xxxx xxxxA x xxxx xxxxxA xxxx xxxxxxA
Genesis	1	24	x xxxx xxxxxxA xxxx x xxxx xxxx xxx x xxxxA xxxxx x xxxx x xxxx xxxx x xxxxA x xxxx xxA
Genesis	1	25	x xxxx xxxxxx xx xxxx x xxxx x xxxxA x xx x xxxxx x xxxxA x xx xxx xxxx x xxxxx x xxxxA x xxxx xxxxxxA xx xxxxA
Genesis	1	26	x xxxx xxxxxxA xxxx xxxx x xxxx x xxxxxA x xxxx x xxxx x xxx x x xxxx x xxxxx x x x xxxxx x x xxx x xxxx x x xxx x xxxxA x xxxx xx x xxxxA
Genesis	1	27	x xxxx xxxxxx xx x xxxx x xxxxA x xxxx xxxxxx xxxx xxA xxxxx x xxxxx xxxx xxA
Genesis	1	28	x xxxx xx xxxxxxA x xxxx x xxxxxxA xxxxA x xxxxA x xxxx xx x xxxxA x xxxxA x xxxx x xxxx x xxx x x xxxx x xxxxx x x xxx xxxxA x xxxx xx x xxxxA
Genesis	1	29	x xxxx xxxxxxA xxx xxxx x xx xxx xxxxA xxxx xxxxA xxx xx xxxx xxx x xxxxA x xx xxx x xxxA xxx x xxxx xxxA xxxx xxxxA x xxxx x xxxxxA
Genesis	1	30	x x xxx xxxx x xxxx x x xxx xxxx x xxxxx x x xxx xxxx xx x xxxxA xxx x xxxx xxxA xx xxx xxxx xxxx x xxxxxA x xxxx xxA
Genesis	1	31	x xxxx xxxxxx xx xxxA xxx xxxxA x xxx xxxx xxxxA x xxxx xxxxA x xxxx xxxxxA xxxx x xxxxA
Genesis	2	1	x xxxx x xxxxx x x xxxx x xxx xxxxA
Genesis	2	2	x xxxx xxxxxx x x xxxx x xxxxxx xxxxxxA xxx xxxxA x xxxx x x xxxx x xxxxxx xx xxx xxxxxxA xxx xxxxA
Genesis	2	3	x xxxx xxxxxx xx xxxx x xxxxxxA x xxxx xxA xx x xxxx xx xxx xxxxxxA xxx xxxx xxxxxxA x xxxxA
Genesis	2	4	xxx xxxxxxx x xxxxx x x xxxxA x xxxxA x xxxxA xxxx xxxxx xxxxxx xxxx x xxxxxA
Genesis	2	5	x xxx xxxx x xxxx xxxx xxxx x x xxxxA x xxx xxxx x xxxx xxxx xxxxA xx xx xxxx xxxxx xxxxxx xx x xxxxA x xxxx xxxxA x xxxx xx x xxxxxA
Genesis	2	6	x xxx xxxx xx x xxxxA x xxxx xx xxx xxxx x xxxxxA
Genesis	2	7	x xxxx xxxxx xxxxxx xx x xxxx xxxx xx x xxxxxA x xxxx x xxx xxxxx xxxxxA x xxxx x xxxx x xxxx xxxA
Genesis	2	8	x xxxx xxxxx xxxxxx xxx x xxxxx xx xxxxA x xxxx xx xx x xxxxA xxx xxxxA
Genesis	2	9	x xxxx xxxxx xxxxxx xx x xxxxx xxx xxxA xxxx x xxxxxA x xxxx x xxxxxA x xxx x xxxxx x xxxx x xxxA x xxx x xxxx xxxx x xxxA
Genesis	2	10	x xxxx xxxx xx xxxxxA x xxxx xx x xxxA x xx xx xxxxA x xxxx x xxxxx xxxxA
Genesis	2	11	xxx x xxxx xxxxxxA xxxA x xxxx xx xxx xxxx x xxxxxxA xxx xx x xxxxA
Genesis	2	12	x xxxx x xxxx x xxx xxxxA xx x xxxxx x xxxx x xxxxA
Genesis	2	13	x xxx x xxxx x xxxx xxxxxxA xxxA x xxxx xx xxx xxxx xxxxA
Genesis	2	14	x xxx x xxxx x xxxxxx xxxxxA xxxA x xxxx xxxxx xxxxxA x x xxxx x xxxxxxA xxx xxxxA
Genesis	2	15	x xxxx xxxxx xxxxxx xx x xxxxA x xxxx x xxx xxxxxA x xxxxA x x xxxxA
Genesis	2	16	x xxxx xxxxx xxxxxx xx x xxxxA x xxxxA xx xxx xxx x xxx xxxx xxxxA
Genesis	2	17	x xx xxx x xxxx xxxx x xxxA xx xxxx xxA xx x xxxxA xxxx xxA xxxx xxxxA
Genesis	2	18	x xxxx xxxxx xxxxxxA xx xxxxA xxxx x xxxx x xxxA xxxx x xxxx x xxxxA
Genesis	2	19	x xxxx xxxxx xxxxxx xx x xxxxx xxx xxxx x xxxx x xx xxx xxxx x xxxxxA x xxxx xx x xxxxA x xxxxA xx xxxx xA x xxxA xxx xxxx x x xxxx xxxx xxxA xxx xxxA
Genesis	2	20	x xxxx x xxxx xxx x xxx x xxxxx x x xxxx x xxxxx x x xxx xxxx x xxxxA x x xxxx xx xxxx xxxx x xxxxA
Genesis	2	21	x xxxx xxxxx xxxxxx xxxxxx xx x xxxxA x xxxxxA x xxxx xxxx xx xxxxA x xxxx xxxx xxxxA
Genesis	2	22	x xxxx xxxxx xxxxxx xx x xxxxA xxx xxxx xx x xxxxA x xxxxA x xxxx xx x xxxxA
Genesis	2	23	x xxxx x xxxxA xxx x xxxx xxxx xx xxxx x xxxx xx xxxxA x xxx xxxx xxxxA xx xx xxxx xxxx xxxA
Genesis	2	24	xx xx xxxx xxxx xx xxx x xx xxxA x xxxx x xxxxA x xxxx x xxxx xxxxA
Genesis	2	25	x xxxx xxxxx xxxxx x xxxx x xxxxA x xx xxxxA
Genesis	3	1	x x xxxx xxxx xxxxxx xx xxx xxxx x xxxxA xxx xxxx xxxxx xxxxxxA x xxxx xx x xxxxA xx xx xxxx xxxxxxA xx xxxx xx xxx xxx x xxxA
Genesis	3	2	x xxxx x xxxx xx x xxxxA xx xxxx xxx x xxx xxxxA
