verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse
284222,<LH[,MT,Ezekiel,38,18,T<LH,W HJH B JWM H HW> B JWM BW> GWG <L >DMT JFR>L N>M >DNJ JHWH T<LH XMTJ B >PJ,,qal,impf,T<LH XMTJ B >PJ,XMTJ,B >PJ,B >P/,in / to my face,0,prep,bopa,inanim,det,subs,complex,fictive,goal,B,,,,,,,
284284,NPL[,MT,Ezekiel,38,20,NPLW,W R<CW M PNJ DGJ H JM W <WP H CMJM W XJT H FDH W KL H RMF H RMF <L H >DMH W KL H >DM >CR <L PNJ H >DMH W NHRSW H HRJM W NPLW H MDRGWT W KL XWMH L >RY TPWL,,qal,perf,W NPLW H MDRGWT,H MDRGWT,no complement,no complement,,,,,,,,,,,,,,,,,,
284293,NPL[,MT,Ezekiel,38,20,TPWL,W R<CW M PNJ DGJ H JM W <WP H CMJM W XJT H FDH W KL H RMF H RMF <L H >DMH W KL H >DM >CR <L PNJ H >DMH W NHRSW H HRJM W NPLW H MDRGWT W KL XWMH L >RY TPWL,,qal,impf,W KL XWMH L >RY TPWL,KL XWMH,L >RY,L H >RY/,to the land / ground,0,prep,place,inanim,det,subs,simple,vertical,goal,L,,,,,,,
284319,CVP[,MT,Ezekiel,38,22,CWVP,W NCPVTJ >TW B DBR W B DM W GCM CWVP W >BNJ >LGBJC >C W GPRJT >MVJR <LJW W <L >GPJW W <L <MJM RBJM >CR >TW,,qal,ptca,W GCM CWVP W >BNJ >LGBJC >C W GPRJT >MVJR <LJW W <L >GPJW W <L <MJM RBJM,,no complement,no complement,,,,,,,,,,,,,,,,,,
284374,CWB[,MT,Ezekiel,39,2,CBBTJK,W CBBTJK W CC>TJK W H<LJTJK M JRKTJ YPWN W HB>WTK <L HRJ JFR>L,,piel,perf,W CBBTJK,,no complement,no complement,,,,,,,,,,,,,,,,,,
284383,BW>[,MT,Ezekiel,39,2,HB>WTK,W CBBTJK W CC>TJK W H<LJTJK M JRKTJ YPWN W HB>WTK <L HRJ JFR>L,,hif,perf,W HB>WTK <L HRJ JFR>L,,<L HRJ JFR>L,<L HR/ JFR>L/,to / against the moutains of Israel,0,prep,place,inanim,det,subs,complex,factive,goal,<L,,,,,,,
284402,NPL[,MT,Ezekiel,39,4,TPWL,<L HRJ JFR>L TPWL >TH W KL >GPJK W <MJM >CR >TK L <JV YPWR KL KNP W XJT H FDH NTTJK L >KLH,,qal,impf,<L HRJ JFR>L TPWL >TH W KL >GPJK W <MJM,>TH W KL >GPJK W <MJM,<L HRJ JFR>L,<L HR/ JFR>L/,to / against the moutains of Israel,0,prep,place,inanim,det,subs,complex,vertical,goal,<L,,,,,,,
284427,NPL[,MT,Ezekiel,39,5,TPWL,<L PNJ H FDH TPWL KJ >NJ DBRTJ N>M >DNJ JHWH,,qal,impf,<L PNJ H FDH TPWL,,<L PNJ H FDH,<L PNH/ H FDH/,before / in front of the field,0,prep,place,inanim,det,subs,complex,vertical,goal,<L,,,,,,,
284478,BW>[,MT,Ezekiel,39,8,B>H,HNH B>H W NHJTH N>M >DNJ JHWH HW> H JWM >CR DBRTJ,,qal,ptca,HNH B>H,,no complement,no complement,,,,,,,,,,,,,,,,,,
284490,JY>[,MT,Ezekiel,39,9,JY>W,W JY>W JCBJ <RJ JFR>L W B<RW W HFJQW B NCQ W MGN W YNH B QCT W B XYJM W B MQL JD W B RMX W B<RW BHM >C CB< CNJM,,qal,perf,W JY>W JCBJ <RJ JFR>L,JCBJ <RJ JFR>L,no complement,no complement,,,,,,,,,,,,,,,,,,
284569,<BR[,MT,Ezekiel,39,11,<BRJM,W HJH B JWM H HW> >TN L GWG MQWM CM QBR B JFR>L GJ H <BRJM QDMT H JM W XSMT HJ> >T H <BRJM W QBRW CM >T GWG W >T KL HMWNH W QR>W GJ> HMWN GWG,,qal,ptca,>TN L GWG MQWM GJ H <BRJM QDMT H JM,,no complement,no complement,,,,,,,,,,,,,,,,,,
284578,<BR[,MT,Ezekiel,39,11,<BRJM,W HJH B JWM H HW> >TN L GWG MQWM CM QBR B JFR>L GJ H <BRJM QDMT H JM W XSMT HJ> >T H <BRJM W QBRW CM >T GWG W >T KL HMWNH W QR>W GJ> HMWN GWG,,qal,ptca,W XSMT HJ> >T H <BRJM,HJ>,no complement,no complement,,,,,,,,,,,,,,,,,,
284624,<BR[,MT,Ezekiel,39,14,<BRJM,W >NCJ TMJD JBDJLW <BRJM B >RY MQBRJM >T H <BRJM >T H NWTRJM <L PNJ H >RY L VHRH M QYH CB<H XDCJM JXQRW,,qal,ptca,<BRJM B >RY,,B >RY,B H >RY/,through / in the land,0,prep,topo,inanim,det,subs,simple,factive,trajectory,B,,,,,,,
284631,<BR[,MT,Ezekiel,39,14,<BRJM,W >NCJ TMJD JBDJLW <BRJM B >RY MQBRJM >T H <BRJM >T H NWTRJM <L PNJ H >RY L VHRH M QYH CB<H XDCJM JXQRW,,qal,ptca,MQBRJM >T H <BRJM >T H NWTRJM <L PNJ H >RY,,no complement,no complement,,,,,,,,,,,,,,,,,,
284647,<BR[,MT,Ezekiel,39,15,<BRW,W <BRW H <BRJM B >RY W R>H <YM >DM W BNH >YLW YJWN <D QBRW >TW H MQBRJM >L GJ> HMWN GWG,,qal,perf,W <BRW H <BRJM B >RY,H <BRJM,B >RY,B H >RY/,through / in the land,0,prep,place,inanim,det,subs,simple,factive,trajectory,B,,,,,,,
284649,<BR[,MT,Ezekiel,39,15,<BRJM,W <BRW H <BRJM B >RY W R>H <YM >DM W BNH >YLW YJWN <D QBRW >TW H MQBRJM >L GJ> HMWN GWG,,qal,ptca,W <BRW H <BRJM B >RY,H <BRJM,no complement,no complement,,,,,,,,,,,,,,,,,,
284700,BW>[,MT,Ezekiel,39,17,B>W,W >TH BN >DM KH >MR >DNJ JHWH >MR L YPWR KL KNP W L KL XJT H FDH HQBYW W B>W H>SPW M SBJB <L ZBXJ >CR >NJ ZBX LKM ZBX GDWL <L HRJ JFR>L W >KLTM BFR W CTJTM DM,,qal,impv,W B>W,,no complement,no complement,,,,,,,,,,,,,,,,,,
284812,GLH[,MT,Ezekiel,39,23,GLW,W JD<W H GWJM KJ B <WNM GLW BJT JFR>L <L >CR M<LW BJ W >STR PNJ MHM W >TNM B JD YRJHM W JPLW B XRB KLM,,qal,perf,KJ B <WNM GLW BJT JFR>L,BJT JFR>L,no complement,no complement,,,,,,,,,,,,,,,,,,
284829,NPL[,MT,Ezekiel,39,23,JPLW,W JD<W H GWJM KJ B <WNM GLW BJT JFR>L <L >CR M<LW BJ W >STR PNJ MHM W >TNM B JD YRJHM W JPLW B XRB KLM,,qal,wayq,W JPLW B XRB KLM,KLM,no complement,no complement,,,,,,,,,,,,,,,,,,
284851,CWB[,MT,Ezekiel,39,25,>CJB,LKN KH >MR >DNJ JHWH <TH >CJB >T CBJT J<QB W RXMTJ KL BJT JFR>L W QN>TJ L CM QDCJ,,hif,impf,<TH >CJB >T CBJT J<QB,,no complement,no complement,,,,,,,,,,,,,,,,,,
284912,GLH[,MT,Ezekiel,39,28,HGLWTJ,W JD<W KJ >NJ JHWH >LHJHM B HGLWTJ >TM >L H GWJM W KNSTJM <L >DMTM W L> >WTJR <WD MHM CM,,hif,infc,B HGLWTJ >TM >L H GWJM,,>L H GWJM,>L H GWJ/,to the nations,0,prep,gens,anim,det,subs,simple,factive,goal,>L,,,,,,,
284980,BW>[,MT,Ezekiel,40,1,JB>,B <FRJM W XMC CNH L GLWTNW B R>C H CNH B <FWR L XDC B >RB< <FRH CNH >XR >CR HKTH H <JR B <YM H JWM H ZH HJTH <LJ JD JHWH W JB> >TJ CMH,,hif,wayq,W JB> >TJ CMH,,no complement,no complement,,,,,,,,,,,,,,,,,,
284986,BW>[,MT,Ezekiel,40,2,HBJ>NJ,B MR>WT >LHJM HBJ>NJ >L >RY JFR>L W JNJXNJ >L HR GBH M>D W <LJW K MBNH <JR M NGB,,hif,perf,B MR>WT >LHJM HBJ>NJ >L >RY JFR>L,,>L >RY JFR>L,>L >RY/ JFR>L/,to the land of Israel,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,
284991,NWX[,MT,Ezekiel,40,2,JNJXNJ,B MR>WT >LHJM HBJ>NJ >L >RY JFR>L W JNJXNJ >L HR GBH M>D W <LJW K MBNH <JR M NGB,,hif,wayq,W JNJXNJ >L HR GBH M>D,,>L HR GBH M>D,>L HR/ GBH/ M>D/,to a very high mountain,0,prep,place,inanim,und,subs,complex,posture/not motion,location,>L,,,,,,,
285004,BW>[,MT,Ezekiel,40,3,JBJ>,W JBJ> >WTJ CMH W HNH >JC MR>HW K MR>H NXCT W PTJL PCTJM B JDW W QNH H MDH W HW> <MD B C<R,,hif,wayq,W JBJ> >WTJ CMH,,no complement,no complement,,,,,,,,,,,,,,,,,,
285055,BW>[,MT,Ezekiel,40,4,HB>TH,W JDBR >LJ H >JC BN >DM R>H B <JNJK W B >ZNJK CM< W FJM LBK L KL >CR >NJ MR>H >WTK KJ LM<N HR>WTKH HB>TH HNH HGD >T KL >CR >TH R>H L BJT JFR>L,,hof,perf,KJ HB>TH HNH,,no complement,no complement,,,,,,,,,,,,,,,,,,
285104,BW>[,MT,Ezekiel,40,6,JBW>,W JBW> >L C<R >CR PNJW DRK H QDJMH W J<L B M<LWTW W JMD >T SP H C<R QNH >XD RXB W >T SP >XD QNH >XD RXB,,qal,wayq,W JBW> >L C<R,,>L C<R,>L C<R/,into / though a gate,0,prep,obj,inanim,und,subs,simple,factive,trajectory,>L,,,,,,,
285113,<LH[,MT,Ezekiel,40,6,J<L,W JBW> >L C<R >CR PNJW DRK H QDJMH W J<L B M<LWTW W JMD >T SP H C<R QNH >XD RXB W >T SP >XD QNH >XD RXB,,qal,wayq,W J<L B M<LWTW,,B M<LWTW,B M<LH=/,on its stairs,0,prep,place,inanim,det,subs,complex,factive,trajectory,B,,,,,,,
285345,BW>[,MT,Ezekiel,40,17,JBJ>NJ,W JBJ>NJ >L H XYR H XJYWNH W HNH LCKWT W RYPH <FWJ L XYR SBJB SBJB CLCJM LCKWT >L H RYPH,,hif,wayq,W JBJ>NJ >L H XYR H XJYWNH,,>L H XYR H XJYWNH,>L H XYR/ H XJYWN/,to the outer court,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,
285475,<LH[,MT,Ezekiel,40,22,J<LW,W XLWNW W >LMW W TMRW K MDT H C<R >CR PNJW DRK H QDJM W B M<LWT CB< J<LW BW W >JLMW L PNJHM,,qal,impf,W B M<LWT CB< J<LW BW,,BW,B,in / on it,0,prep,prps,inanim,det,prsf,simple,factive,goal,B,,,,,,,
285507,HLK[,MT,Ezekiel,40,24,JWLKNJ,W JWLKNJ DRK H DRWM W HNH C<R DRK H DRWM W MDD >JLW W >JLMW K MDWT H >LH,,hif,wayq,W JWLKNJ DRK H DRWM,,DRK H DRWM,DRK/ H DRWM/,to the path of the south,0,vc,place,inanim,det,subs,complex,factive,trajectory,,,,,,,,
285552,<LH[,MT,Ezekiel,40,26,<LWTW,W M<LWT CB<H <LWTW W >LMW L PNJHM W TMRJM LW >XD M PW W >XD M PW >L >JLW,,qal,ptca,W M<LWT CB<H <LWTW,M<LWT CB<H,no complement,no complement,,,,,,,,,,,,,,,,,,
285592,BW>[,MT,Ezekiel,40,28,JBJ>NJ,W JBJ>NJ >L XYR H PNJMJ B C<R H DRWM W JMD >T H C<R H DRWM K MDWT H >LH,,hif,wayq,W JBJ>NJ >L XYR H PNJMJ B C<R H DRWM,,>L XYR H PNJMJ,>L XYR/ H PNJMJ/,to the inner court,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,
285737,BW>[,MT,Ezekiel,40,35,JBJ>NJ,W JBJ>NJ >L C<R H YPWN W MDD K MDWT H >LH,,hif,wayq,W JBJ>NJ >L C<R H YPWN,,>L C<R H YPWN,>L C<R/ H YPWN/,to the gate of the north,0,prep,obj,inanim,det,subs,complex,factive,goal,>L,,,,,,,
285833,<LH[,MT,Ezekiel,40,40,<WLH,W >L H KTP M XWYH L <WLH L PTX H C<R H YPWNH CNJM CLXNWT W >L H KTP H >XRT >CR L >LM H C<R CNJM CLXNWT,,qal,ptca,W >L H KTP M XWYH L <WLH L PTX H C<R H YPWNH CNJM CLXNWT,CNJM CLXNWT,no complement,no complement,,,,,,,,,,,,,,,,,,
285897,NWX[,MT,Ezekiel,40,42,JNJXW,W >RB<H CLXNWT L <WLH >BNJ GZJT >RK >MH >XT W XYJ W RXB >MH >XT W XYJ W GBH >MH >XT >LJHM W JNJXW >T H KLJM >CR JCXVW >T H <WLH BM W H ZBX,,hif,impf,W JNJXW >T H KLJM,,no complement,no complement,,,,,,,,,,,,,,,,,,
286030,BW>[,MT,Ezekiel,40,48,JB>NJ,W JB>NJ >L >LM H BJT W JMD >L >LM XMC >MWT M PH W XMC >MWT M PH W RXB H C<R CLC >MWT M PW W CLC >MWT M PW,,hif,wayq,W JB>NJ >L >LM H BJT,,>L >LM H BJT,>L >JLM/ H BJT/,to the porch of the temple,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,
286076,<LH[,MT,Ezekiel,40,49,J<LW,>RK H >LM <FRJM >MH W RXB <CTJ <FRH >MH W B M<LWT >CR J<LW >LJW W <MDJM >L H >JLJM >XD M PH W >XD M PH,,qal,impf,>CR J<LW >LJW,,>LJW,>L,to him / it,0,prep,prps,inanim,det,prsf,simple,factive,goal,>L,,,,,,,
286091,BW>[,MT,Ezekiel,41,1,JBJ>NJ,W JBJ>NJ >L H HJKL W JMD >T H >JLJM CC >MWT RXB M PW W CC >MWT RXB M PW RXB H >HL,,hif,wayq,W JBJ>NJ >L H HJKL,,>L H HJKL,>L H HJKL/,to the temple,0,prep,place,inanim,det,subs,simple,factive,goal,>L,,,,,,,
286143,BW>[,MT,Ezekiel,41,3,B>,W B> L PNJMH W JMD >JL H PTX CTJM >MWT W H PTX CC >MWT W RXB H PTX CB< >MWT,,qal,perf,W B> L PNJMH,,L PNJMH,L PNJMH,to an inner (room),0,prep,place,inanim,und,subs,simple,factive,goal,L,,,,,,,
2036120,BW>[,4Q73,Ezekiel,41,3,B>,W B> L PNJMH W JMD >JL H PTX CTJM >MWT W H PTX CC >MWT W RXB H PTX CB< >MWT,0 00 1 00000 0 011 111 1 111 1111 1111 1 1 111 11 1111 1 111 0 000 000 0111,qal,perf,W B> L PNJMH,,L PNJMH,,to an inner (room),0,prep,place,inanim,und,subs,simple,,,L,,,,,,reconstructed,W B> [L] PNJMH W J[MD >JL H PTX CTJM >MWT W H PTX CC >MWT W RXB] H PTX CB< >[MWT]
286215,BW>[,MT,Ezekiel,41,6,B>WT,W H YL<WT YL< >L YL< CLWC W CLCJM P<MJM W B>WT B QJR >CR L BJT L YL<WT SBJB SBJB L HJWT >XWZJM W L> JHJW >XWZJM B QJR H BJT,,qal,ptca,W B>WT B QJR L YL<WT SBJB SBJB,B>WT,no complement,no complement,,,,,,,,,,,,,,,,,,
2036193,BW>[,4Q73,Ezekiel,41,6,B>WT,W H YL<WT YL< >L YL< CLWC W CLCJM P<MJM W B>WT,0 0 11111 111 11 111 1111 1 11111 11111 1 1111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,reconstructed,W H [YL<WT YL< >L YL< CLWC W CLCJM P<MJM W B>WT]
286242,SBB[,MT,Ezekiel,41,7,NSBH,W RXBH W NSBH L M<LH L M<LH L YL<WT KJ MWSB H BJT L M<LH L M<LH SBJB SBJB L BJT <L KN RXB L BJT L M<LH W KN H TXTWNH J<LH <L H <LJWNH L TJKWNH,,nif,perf,W NSBH L M<LH L M<LH L YL<WT,,no complement,no complement,,,,,,,,,,,,,,,,,,
286275,<LH[,MT,Ezekiel,41,7,J<LH,W RXBH W NSBH L M<LH L M<LH L YL<WT KJ MWSB H BJT L M<LH L M<LH SBJB SBJB L BJT <L KN RXB L BJT L M<LH W KN H TXTWNH J<LH <L H <LJWNH L TJKWNH,,qal,impf,W KN H TXTWNH J<LH <L H <LJWNH L TJKWNH,H TXTWNH,<L H <LJWNH,<L H <LJWN/,to the upper one,0,prep,place,inanim,det,subs,simple,factive,goal,<L,,,,,,,
286313,NWX[,MT,Ezekiel,41,9,MNX,RXB H QJR >CR L YL< >L H XWY XMC >MWT W >CR MNX BJT YL<WT >CR L BJT,,hof,ptcp,W >CR MNX BJT YL<WT,,no complement,no complement,,,,,,,,,,,,,,,,,MNX not predicate,
286339,NWX[,MT,Ezekiel,41,11,MNX,W PTX H YL< L MNX PTX >XD DRK H YPWN W PTX >XD L DRWM W RXB MQWM H MNX XMC >MWT SBJB SBJB,,hof,ptcp,W PTX H YL< L MNX,PTX H YL<,no complement,no complement,,,,,,,,,,,,,,,,,,
286355,NWX[,MT,Ezekiel,41,11,MNX,W PTX H YL< L MNX PTX >XD DRK H YPWN W PTX >XD L DRWM W RXB MQWM H MNX XMC >MWT SBJB SBJB,,hof,ptcp,W RXB MQWM H MNX XMC >MWT SBJB SBJB,RXB MQWM H MNX,no complement,no complement,,,,,,,,,,,,,,,,,,
286626,SBB[,MT,Ezekiel,41,24,MWSBWT,W CTJM DLTWT L DLTWT CTJM MWSBWT DLTWT CTJM L DLT >XT W CTJ DLTWT L >XRT,,hof,ptcp,CTJM MWSBWT,CTJM,no complement,no complement,,,,,,,,,,,,,,,,,,
286686,JY>[,MT,Ezekiel,42,1,JWY>NJ,W JWY>NJ >L H XYR H XJYWNH H DRK DRK H YPWN W JB>NJ >L H LCKH >CR NGD H GZRH W >CR NGD H BNJN >L H YPWN,,hif,wayq,W JWY>NJ >L H XYR H XJYWNH,,>L H XYR H XJYWNH,>L H XYR/ H XJYWN/,to the outer court,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,
286698,BW>[,MT,Ezekiel,42,1,JB>NJ,W JWY>NJ >L H XYR H XJYWNH H DRK DRK H YPWN W JB>NJ >L H LCKH >CR NGD H GZRH W >CR NGD H BNJN >L H YPWN,,hif,wayq,W JB>NJ >L H LCKH,,>L H LCKH,>L H LCKH/,to the chamber,0,prep,place,inanim,det,subs,simple,factive,goal,>L,,,,,,,
286866,BW>[,MT,Ezekiel,42,9,MBW>,W M TXTH LCKWT H >LH H MBW> M H QDJM B B>W L HNH M H XYR H XYNH,,hif,ptca,W M TXTH LCKWT H >LH H MBW> M H QDJM,H MBW>,no complement,no complement,,,,,,,,,,,,,,,,,,
286871,BW>[,MT,Ezekiel,42,9,B>W,W M TXTH LCKWT H >LH H MBW> M H QDJM B B>W L HNH M H XYR H XYNH,,qal,infc,B B>W L HNH M H XYR H XYNH,,L HNH,L HNH=,to them,0,prep,ppde,inanim,det,ppde,simple,factive,goal,L,,,,,,,
286945,BW>[,MT,Ezekiel,42,12,BW>N,W K PTXJ H LCKWT >CR DRK H DRWM PTX B R>C DRK DRK B PNJ H GDRT HGJNH DRK H QDJM B BW>N,,qal,infc,B BW>N,,no complement,no complement,,,,,,,,,,,,,,,,,,
286977,NWX[,MT,Ezekiel,42,13,JNJXW,W J>MR >LJ LCKWT H YPWN LCKWT H DRWM >CR >L PNJ H GZRH HNH LCKWT H QDC >CR J>KLW CM H KHNJM >CR QRWBJM L JHWH QDCJ H QDCJM CM JNJXW QDCJ H QDCJM W H MNXH W H XV>T W H >CM KJ H MQWM QDC,,hif,impf,CM JNJXW QDCJ H QDCJM W H MNXH W H XV>T W H >CM,,no complement,no complement,,,,,,,,,,,,,,,,,,
286995,BW>[,MT,Ezekiel,42,14,B>M,B B>M H KHNJM W L> JY>W M H QDC >L H XYR H XJYWNH W CM JNJXW BGDJHM >CR JCRTW BHN KJ QDC HNH J LBCW BGDJM >XRJM W QRBW >L >CR L <M,,qal,infc,B B>M H KHNJM,,no complement,no complement,,,,,,,,,,,,,,,,,,
287000,JY>[,MT,Ezekiel,42,14,JY>W,B B>M H KHNJM W L> JY>W M H QDC >L H XYR H XJYWNH W CM JNJXW BGDJHM >CR JCRTW BHN KJ QDC HNH J LBCW BGDJM >XRJM W QRBW >L >CR L <M,,qal,impf,W L> JY>W M H QDC >L H XYR H XJYWNH,,>L H XYR H XJYWNH,>L H XYR/ H XJYWN/,to the outer court,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,
287011,NWX[,MT,Ezekiel,42,14,JNJXW,B B>M H KHNJM W L> JY>W M H QDC >L H XYR H XJYWNH W CM JNJXW BGDJHM >CR JCRTW BHN KJ QDC HNH J LBCW BGDJM >XRJM W QRBW >L >CR L <M,,hif,impf,W CM JNJXW BGDJHM,,no complement,no complement,,,,,,,,,,,,,,,,,,
287024,QRB[,MT,Ezekiel,42,14,QRBW,B B>M H KHNJM W L> JY>W M H QDC >L H XYR H XJYWNH W CM JNJXW BGDJHM >CR JCRTW BHN KJ QDC HNH J LBCW BGDJM >XRJM W QRBW >L >CR L <M,,qal,perf,W QRBW,,no complement,no complement,,,,,,,,,,,,,,,,,,
287039,JY>[,MT,Ezekiel,42,15,HWYJ>NJ,W KLH >T MDWT H BJT H PNJMJ W HWYJ>NJ DRK H C<R >CR PNJW DRK H QDJM W MDDW SBJB SBJB,,hif,perf,W HWYJ>NJ DRK H C<R,,DRK H C<R,DRK/ H C<R/,by the way of the gate,0,vc,place,inanim,det,subs,complex,factive,trajectory,,,,,,,,
287092,SBB[,MT,Ezekiel,42,19,SBB,SBB >L RWX H JM MDD XMC M>WT QNJM B QNH H MDH,,qal,perf,SBB >L RWX H JM,,>L RWX H JM,>L RWX/ H JM/,to the wind of the west,0,prep,phen,inanim,det,subs,complex,posture/not motion,goal,>L,,,,,,,
287128,HLK[,MT,Ezekiel,43,1,JWLKNJ,W JWLKNJ >L H C<R C<R >CR PNH DRK H QDJM,,hif,wayq,W JWLKNJ >L H C<R,,>L H C<R,>L H C<R/,to the gate,0,prep,obj,inanim,det,subs,simple,factive,goal,>L,,,,,,,
287134,PNH[,MT,Ezekiel,43,1,PNH,W JWLKNJ >L H C<R C<R >CR PNH DRK H QDJM,,qal,ptca,>CR PNH DRK H QDJM,,DRK H QDJM,DRK/ H QDJM/,to the way of the east,0,vc,place,inanim,det,subs,complex,posture/not motion,goal,,,,,,,,
287173,BW>[,MT,Ezekiel,43,3,B>J,W K MR>H H MR>H >CR R>JTJ K MR>H >CR R>JTJ B B>J L CXT >T H <JR W MR>WT K MR>H >CR R>JTJ >L NHR KBR W >PL >L PNJ,,qal,infc,B B>J,,no complement,no complement,,,,,,,,,,,,,,,,,,
287190,NPL[,MT,Ezekiel,43,3,>PL,W K MR>H H MR>H >CR R>JTJ K MR>H >CR R>JTJ B B>J L CXT >T H <JR W MR>WT K MR>H >CR R>JTJ >L NHR KBR W >PL >L PNJ,,qal,wayq,W >PL >L PNJ,,>L PNJ,>L PNH/,to my face,0,prep,bopa,inanim,det,subs,complex,vertical,location,>L,,,,,,,
287196,BW>[,MT,Ezekiel,43,4,B>,W KBWD JHWH B> >L H BJT DRK C<R >CR PNJW DRK H QDJM,,qal,perf,W KBWD JHWH B> >L H BJT DRK C<R,KBWD JHWH,>L H BJT,>L H BJT/,into the house,0,prep,place,inanim,det,subs,simple,fictive,goal,>L,,,,,,the glory of Yahweh entered into the house / temple,
287211,BW>[,MT,Ezekiel,43,5,TBJ>NJ,W TF>NJ RWX W TBJ>NJ >L H XYR H PNJMJ W HNH ML> KBWD JHWH H BJT,,hif,wayq,W TBJ>NJ >L H XYR H PNJMJ,,>L H XYR H PNJMJ,>L H XYR/ H PNJMJ/,into the inner court,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,
287527,PNH[,MT,Ezekiel,43,17,PNWT,W H <ZRH >RB< <FRH >RK B >RB< <FRH RXB >L >RB<T RB<JH W H GBWL SBJB >WTH XYJ H >MH W H XJQ LH >MH SBJB W M<LTHW PNWT QDJM,,qal,infc,W M<LTHW PNWT QDJM,M<LTHW,no complement,no complement,,,,,,,,,,,,,,,,,,
287546,<LH[,MT,Ezekiel,43,18,H<LWT,W J>MR >LJ BN >DM KH >MR >DNJ JHWH >LH XQWT H MZBX B JWM H<FWTW L H<LWT <LJW <WLH W L ZRQ <LJW DM,,hif,infc,L H<LWT <LJW <WLH,,no complement,no complement,,,,,,,,,,,,,,,,,,
287628,QRB[,MT,Ezekiel,43,22,TQRJB,W B JWM H CNJ TQRJB F<JR <ZJM TMJM L XV>T W XV>W >T H MZBX K >CR XV>W B PR,,hif,impf,W B JWM H CNJ TQRJB F<JR <ZJM TMJM L XV>T,,no complement,no complement,,,,,,,,,,,,,,,,,,
287649,QRB[,MT,Ezekiel,43,23,TQRJB,B KLWTK M XV> TQRJB PR BN BQR TMJM W >JL MN H Y>N TMJM,,hif,impf,TQRJB PR BN BQR TMJM W >JL MN H Y>N TMJM,,no complement,no complement,,,,,,,,,,,,,,,,,,
287661,QRB[,MT,Ezekiel,43,24,HQRBTM,W HQRBTM L PNJ JHWH W HCLJKW H KHNJM <LJHM MLX W H<LW >WTM <LH L JHWH,,hif,perf,W HQRBTM L PNJ JHWH,,L PNJ JHWH,L PNH/ JHWH/,before / in front of Yahweh,0,prep,pers,anim,det,subs,complex,factive,goal,L PNH/,,,,,,,
287672,<LH[,MT,Ezekiel,43,24,H<LW,W HQRBTM L PNJ JHWH W HCLJKW H KHNJM <LJHM MLX W H<LW >WTM <LH L JHWH,,hif,perf,W H<LW >WTM <LH L JHWH,,no complement,no complement,,,,,,,,,,,,,,,,,,
287740,CWB[,MT,Ezekiel,44,1,JCB,W JCB >TJ DRK C<R H MQDC H XJYWN H PNH QDJM W HW> SGWR,,hif,wayq,W JCB >TJ DRK C<R H MQDC H XJYWN,,DRK C<R H MQDC H XJYWN,DRK/ C<R/ H MQDC/ H XJYWN/,tothe way of the outer gate of the sanctuary,0,vc,place,inanim,det,subs,complex,factive,goal,,,,,,,,
287749,PNH[,MT,Ezekiel,44,1,PNH,W JCB >TJ DRK C<R H MQDC H XJYWN H PNH QDJM W HW> SGWR,,qal,ptca,H PNH QDJM,,QDJM,QDJM/,towards the east,0,vc,dir,inanim,det,subs,simple,posture/not motion,goal,,,,,,,,
287769,BW>[,MT,Ezekiel,44,2,JB>,W J>MR >LJ JHWH H C<R H ZH SGWR JHJH L> JPTX W >JC L> JB> BW KJ JHWH >LHJ JFR>L B> BW W HJH SGWR,,qal,impf,W >JC L> JB> BW,>JC,BW,B,in / on it,0,prep,prps,inanim,det,prsf,simple,factive,trajectory,B,,,,,,,
287775,BW>[,MT,Ezekiel,44,2,B>,W J>MR >LJ JHWH H C<R H ZH SGWR JHJH L> JPTX W >JC L> JB> BW KJ JHWH >LHJ JFR>L B> BW W HJH SGWR,,qal,perf,KJ JHWH >LHJ JFR>L B> BW,JHWH >LHJ JFR>L,BW,B,in / on it,0,prep,prps,inanim,det,prsf,simple,factive,trajectory,B,,,,,,,
287804,BW>[,MT,Ezekiel,44,4,JBJ>NJ,W JBJ>NJ DRK C<R H YPWN >L PNJ H BJT W >R> W HNH ML> KBWD JHWH >T BJT JHWH W >PL >L PNJ,,hif,wayq,W JBJ>NJ DRK C<R H YPWN >L PNJ H BJT,,DRK C<R H YPWN,DRK/ C<R/ H YPWN/,by the way of the gate of the north,0,vc,place,inanim,det,subs,complex,factive,trajectory,,,,,,,,
